"Date","Time","WSPD","WD","GST","ATMP","WTMP","BARO","DEPTH","AWVHT","MWVHT","WVHT","APD"
"02/11/2019","06:05","28.8","234","32.7","13.4","N/A","986.3","2.59","1.51","1.52","1.47","8.26"
"02/11/2019","06:10","28.9","235","33.7","13.3","N/A","986.0","2.54","1.36","1.39","1.47","8.26"
"02/11/2019","06:15","25.4","235","29.5","13.4","N/A","986.0","2.41","1.78","1.78","1.52","10.24"
"02/11/2019","06:20","30.3","228","33.0","12.9","N/A","986.0","2.36","1.66","1.66","1.52","10.24"
"02/11/2019","06:25","28.9","229","31.7","13.2","N/A","985.8","2.31","1.38","1.38","1.52","10.24"
"02/11/2019","06:30","30.3","229","34.1","13.3","N/A","985.8","2.29","1.28","1.60","1.46","9.48"
"02/11/2019","06:35","29.0","231","32.2","13.4","N/A","985.7","2.23","1.46","1.61","1.46","9.48"
"02/11/2019","06:40","29.0","229","34.4","13.4","N/A","985.4","2.16","1.73","1.73","1.46","9.48"
"02/11/2019","06:45","27.1","224","30.7","13.4","N/A","985.5","2.13","1.60","1.60","1.46","10.24"
"02/11/2019","06:50","28.5","227","33.6","13.5","N/A","985.0","2.05","1.60","1.60","1.46","10.24"
"02/11/2019","06:55","31.7","221","35.4","13.7","N/A","985.0","2.02","1.58","1.59","1.46","10.24"
"02/11/2019","07:00","34.1","221","39.2","13.6","N/A","984.9","1.97","1.44","1.44","1.47","6.92"
"02/11/2019","07:05","33.6","218","38.4","13.9","N/A","985.0","2.01","1.60","1.60","1.47","6.92"
"02/11/2019","07:10","34.3","221","38.9","13.8","N/A","984.7","1.90","1.23","1.36","1.47","6.92"
"02/11/2019","07:15","34.3","219","40.5","13.9","N/A","984.4","1.89","1.80","1.80","1.51","6.57"
"02/11/2019","07:20","33.1","222","37.3","14.0","N/A","984.2","1.89","1.65","1.65","1.51","6.57"
"02/11/2019","07:25","35.5","226","40.4","14.1","N/A","984.1","1.91","1.51","1.51","1.51","6.57"
"02/11/2019","07:30","34.7","219","38.3","14.0","N/A","984.1","1.92","1.37","1.51","1.46","8.83"
"02/11/2019","07:35","36.7","219","43.7","14.1","N/A","983.8","1.96","1.44","1.53","1.46","8.83"
"02/11/2019","07:40","37.1","213","41.6","14.1","N/A","983.6","1.94","1.71","1.71","1.46","8.83"
"02/11/2019","07:45","36.9","214","41.8","14.1","N/A","983.3","1.98","1.60","1.63","1.43","5.69"
"02/11/2019","07:50","39.4","213","42.8","14.0","N/A","983.3","2.01","1.42","1.42","1.43","5.69"
"02/11/2019","07:55","37.9","218","42.4","11.1","N/A","983.3","2.04","1.45","1.45","1.43","5.69"
"02/11/2019","08:00","39.5","215","44.1","13.8","N/A","983.1","2.05","1.83","1.83","1.44","6.92"
"02/11/2019","08:05","39.7","209","44.8","13.8","N/A","983.0","2.10","1.35","1.74","1.44","6.92"
"02/11/2019","08:10","37.6","207","44.2","13.8","N/A","983.3","2.09","1.27","1.87","1.44","6.92"
"02/11/2019","08:15","45.0","213","49.7","14.0","N/A","982.2","2.15","1.43","1.43","1.42","9.48"
"02/11/2019","08:20","41.4","212","46.1","13.3","N/A","982.5","2.22","1.56","1.56","1.42","9.48"
"02/11/2019","08:25","40.7","220","45.1","11.3","N/A","982.5","2.29","1.50","1.50","1.42","9.48"
"02/11/2019","08:30","37.2","218","43.3","10.9","N/A","982.6","2.34","1.30","1.47","1.51","7.32"
"02/11/2019","08:35","37.7","224","42.1","11.0","N/A","982.3","2.31","1.37","1.86","1.51","7.32"
"02/11/2019","08:40","40.7","222","44.7","11.0","N/A","982.5","2.35","1.26","1.50","1.51","7.32"
"02/11/2019","08:45","44.1","219","50.9","10.8","N/A","981.3","2.41","0.99","1.70","1.47","9.48"
"02/11/2019","08:50","42.9","216","48.9","10.7","N/A","981.0","2.49","1.29","1.71","1.47","9.48"
"02/11/2019","08:55","45.5","209","52.4","10.8","N/A","980.4","2.52","1.35","1.74","1.47","9.48"
"02/11/2019","09:00","42.3","208","48.4","11.0","N/A","981.0","2.56","1.72","1.72","1.58","6.57"
"02/11/2019","09:05","40.3","208","47.8","11.3","N/A","981.2","2.62","1.44","1.71","1.58","6.57"
"02/11/2019","09:10","48.8","210","56.4","11.2","N/A","980.2","2.63","1.74","1.75","1.58","6.57"
"02/11/2019","09:15","44.1","213","49.5","11.3","N/A","979.9","2.69","1.43","1.43","1.56","5.02"
"02/11/2019","09:20","47.3","211","56.8","12.9","N/A","979.9","2.72","1.78","1.78","1.56","5.02"
"02/11/2019","09:25","52.2","212","60.6","11.4","N/A","979.4","2.70","1.76","1.80","1.56","5.02"
"02/11/2019","09:30","52.3","212","58.3","11.2","N/A","979.3","2.76","1.88","1.88","1.64","9.48"
"02/11/2019","09:35","51.4","216","62.2","11.5","N/A","980.1","2.76","1.65","2.30","1.64","9.48"
"02/11/2019","09:40","51.9","217","59.2","11.6","N/A","979.6","2.80","2.00","2.00","1.64","9.48"
"02/11/2019","09:45","48.2","219","52.4","11.8","N/A","979.3","2.79","1.89","2.01","1.81","6.92"
"02/11/2019","09:50","57.3","219","65.6","11.6","N/A","978.8","2.86","1.45","2.07","1.81","6.92"
"02/11/2019","09:55","50.2","218","58.1","11.7","N/A","978.8","2.93","1.53","1.53","1.81","6.92"
"02/11/2019","10:00","46.6","220","56.5","11.8","N/A","979.3","2.93","1.97","1.98","1.76","10.24"
"02/11/2019","10:05","48.0","220","56.9","12.0","N/A","978.3","2.94","1.90","1.90","1.76","10.24"
"02/11/2019","10:10","45.0","222","53.4","12.2","N/A","978.6","3.02","1.59","1.59","1.76","10.24"
"02/11/2019","10:15","50.4","224","58.3","12.3","N/A","979.3","3.02","2.06","2.16","1.85","10.24"
"02/11/2019","10:20","51.3","224","56.8","12.1","N/A","978.8","3.14","2.28","2.29","1.85","10.24"
"02/11/2019","10:25","46.4","225","55.7","12.0","N/A","979.4","3.07","2.04","2.04","1.85","10.24"
"02/11/2019","10:30","44.4","221","52.4","12.2","N/A","979.6","3.12","1.87","2.00","1.97","11.13"
"02/11/2019","10:35","44.8","228","50.8","12.2","N/A","979.1","3.06","1.97","2.42","1.97","11.13"
"02/11/2019","10:40","45.5","227","53.6","12.6","N/A","978.9","3.06","1.76","1.92","1.97","11.13"
"02/11/2019","10:45","47.5","227","55.1","12.9","N/A","979.3","3.16","1.89","1.92","1.93","11.13"
"02/11/2019","10:50","43.0","227","49.6","12.8","N/A","978.6","3.20","2.31","2.32","1.93","11.13"
"02/11/2019","10:55","44.3","227","51.1","12.4","N/A","979.1","3.12","2.26","2.27","1.93","11.13"
"02/11/2019","11:00","47.7","228","55.7","12.4","N/A","979.3","3.26","2.29","2.32","1.96","12.19"
"02/11/2019","11:05","41.0","229","53.4","13.1","N/A","979.1","3.28","2.41","2.42","1.96","12.19"
"02/11/2019","11:10","39.7","228","48.5","13.6","N/A","979.1","3.31","1.58","1.94","1.96","12.19"
"02/11/2019","11:15","39.2","233","45.5","13.5","N/A","979.3","3.42","1.84","1.84","1.90","13.48"
"02/11/2019","11:20","40.9","231","47.3","13.6","N/A","979.1","3.43","1.94","2.02","1.90","13.48"
"02/11/2019","11:25","35.5","226","38.7","12.9","N/A","979.3","3.46","1.63","1.95","1.90","13.48"
"02/11/2019","11:30","38.1","229","44.1","13.3","N/A","979.3","3.48","2.15","2.16","1.90","11.13"
"02/11/2019","11:35","41.0","231","50.6","13.7","N/A","979.1","3.62","2.14","2.14","1.90","11.13"
"02/11/2019","11:40","35.4","232","39.0","13.8","N/A","979.1","3.68","1.60","1.63","1.90","11.13"
"02/11/2019","11:45","45.1","241","50.4","13.6","N/A","979.4","3.71","2.11","2.34","2.07","12.19"
"02/11/2019","11:50","34.4","242","38.5","12.3","N/A","979.6","3.72","1.76","1.86","2.07","12.19"
"02/11/2019","11:55","31.8","247","35.9","12.1","N/A","979.7","3.69","1.93","2.11","2.07","12.19"
"02/11/2019","12:00","34.5","244","37.0","12.1","N/A","979.9","3.83","2.32","2.33","2.06","11.13"
"02/11/2019","12:05","33.5","242","39.0","12.1","N/A","979.9","3.99","1.82","2.19","2.06","11.13"
"02/11/2019","12:10","32.7","238","36.8","11.8","N/A","979.7","3.94","1.99","2.08","2.06","11.13"
"02/11/2019","12:15","32.6","248","36.1","11.9","N/A","979.9","4.15","1.87","2.43","2.09","12.19"
"02/11/2019","12:20","31.4","248","36.4","12.2","N/A","979.7","4.09","2.10","2.10","2.09","12.19"
"02/11/2019","12:25","30.5","242","35.5","12.1","N/A","979.6","4.11","1.99","2.06","2.09","12.19"
"02/11/2019","12:30","31.5","245","34.4","12.3","N/A","979.7","4.21","2.35","2.36","2.11","13.48"
"02/11/2019","12:35","33.0","239","35.7","12.1","N/A","979.9","4.28","2.40","2.41","2.11","13.48"
"02/11/2019","12:40","28.1","253","33.3","11.9","N/A","979.7","4.41","2.14","2.14","2.11","13.48"
"02/11/2019","12:45","30.0","256","32.5","11.9","N/A","979.9","4.33","2.43","2.43","2.20","12.19"
"02/11/2019","12:50","25.7","254","29.2","12.1","N/A","979.9","4.39","2.14","2.14","2.20","12.19"
"02/11/2019","12:55","23.8","256","28.4","12.2","N/A","980.1","4.51","2.03","2.03","2.20","12.19"
"02/11/2019","13:00","34.5","246","40.0","13.1","N/A","979.9","4.63","2.17","2.18","2.09","12.19"
"02/11/2019","13:05","35.6","242","39.7","13.2","N/A","979.7","4.66","2.12","2.12","2.09","12.19"
"02/11/2019","13:10","42.2","237","50.4","13.7","N/A","979.3","4.68","2.07","2.07","2.09","12.19"
"02/11/2019","13:15","34.6","240","43.1","13.9","N/A","979.6","4.82","2.04","2.04","2.16","12.19"
"02/11/2019","13:20","37.0","244","40.0","13.6","N/A","979.7","4.78","2.32","2.91","2.16","12.19"
"02/11/2019","13:25","37.5","240","41.4","13.8","N/A","979.7","4.83","1.90","2.32","2.16","12.19"
"02/11/2019","13:30","38.8","241","43.7","14.0","N/A","979.9","4.77","2.51","2.78","2.27","13.48"
"02/11/2019","13:35","37.8","243","42.6","14.0","N/A","979.6","4.92","2.31","2.31","2.27","13.48"
"02/11/2019","13:40","34.0","245","40.1","14.0","N/A","980.2","4.72","2.02","2.10","2.27","13.48"
"02/11/2019","13:45","35.8","243","43.2","14.1","N/A","980.1","4.89","2.36","2.65","2.41","15.06"
"02/11/2019","13:50","41.8","237","49.5","14.2","N/A","979.6","4.92","2.71","2.72","2.41","15.06"
"02/11/2019","13:55","37.1","239","44.9","14.1","N/A","979.7","4.95","3.04","3.06","2.41","15.06"
"02/11/2019","14:00","37.4","235","45.1","14.1","N/A","979.9","4.97","2.25","2.25","2.50","15.06"
"02/11/2019","14:05","37.7","241","45.5","14.1","N/A","979.9","5.03","2.36","2.39","2.50","15.06"
"02/11/2019","14:10","33.5","239","37.4","14.1","N/A","980.2","4.91","2.30","2.53","2.50","15.06"
"02/11/2019","14:15","35.3","240","40.9","13.9","N/A","980.4","4.88","2.31","2.32","2.30","12.19"
"02/11/2019","14:20","36.2","240","40.6","13.8","N/A","980.4","4.95","2.25","2.25","2.30","12.19"
"02/11/2019","14:25","30.5","241","33.9","13.9","N/A","980.4","4.96","2.04","2.95","2.30","12.19"
"02/11/2019","14:30","38.3","243","43.4","14.0","N/A","980.4","4.96","2.63","2.65","2.34","17.07"
"02/11/2019","14:35","33.8","240","39.1","14.0","N/A","980.4","4.81","2.35","2.35","2.34","17.07"
"02/11/2019","14:40","37.7","242","42.7","13.9","N/A","980.2","4.94","3.57","3.60","2.34","17.07"
"02/11/2019","14:45","36.3","241","40.0","13.7","N/A","980.1","4.80","2.38","2.38","2.44","17.07"
"02/11/2019","14:50","34.4","247","37.7","13.6","N/A","980.5","4.92","1.86","2.23","2.44","17.07"
"02/11/2019","14:55","33.4","240","39.6","13.8","N/A","980.5","4.69","2.24","2.46","2.44","17.07"
"02/11/2019","15:00","34.8","240","38.6","13.7","N/A","980.5","4.81","2.46","2.47","2.29","17.07"
"02/11/2019","15:05","35.7","242","40.6","13.6","N/A","980.5","4.70","2.21","2.43","2.29","17.07"
"02/11/2019","15:10","40.0","242","44.9","13.6","N/A","980.0","4.78","3.05","3.06","2.29","17.07"
"02/11/2019","15:15","38.1","244","43.1","13.7","N/A","980.5","4.64","2.16","2.73","2.42","15.06"
"02/11/2019","15:20","33.8","246","37.5","13.6","N/A","980.5","4.70","2.52","2.97","2.42","15.06"
"02/11/2019","15:25","37.3","247","41.2","13.6","N/A","980.6","4.61","2.68","2.69","2.42","15.06"
"02/11/2019","15:30","34.8","242","38.8","13.6","N/A","980.5","4.64","2.31","2.38","2.36","17.07"
"02/11/2019","15:35","34.2","242","41.4","13.4","N/A","980.8","4.66","2.64","2.65","2.36","17.07"
"02/11/2019","15:40","33.0","243","36.2","13.4","N/A","980.8","4.55","2.26","2.47","2.36","17.07"
"02/11/2019","15:45","34.7","241","38.3","13.4","N/A","980.8","4.63","2.54","2.55","2.30","15.06"
"02/11/2019","15:50","36.6","244","42.1","13.3","N/A","981.0","4.49","2.44","2.44","2.30","15.06"
"02/11/2019","15:55","33.2","244","37.4","13.3","N/A","981.0","4.47","1.99","2.26","2.30","15.06"
"02/11/2019","16:00","29.1","245","34.5","13.2","N/A","980.9","4.50","1.99","2.03","2.19","13.48"
"02/11/2019","16:05","30.4","244","33.6","13.3","N/A","980.9","4.54","2.48","2.49","2.19","13.48"
"02/11/2019","16:10","30.3","237","36.6","13.4","N/A","981.1","4.45","1.85","2.02","2.19","13.48"
"02/11/2019","16:15","27.3","241","32.1","13.0","N/A","981.3","4.38","2.18","2.72","2.16","17.07"
"02/11/2019","16:20","32.9","241","36.5","12.9","N/A","981.3","4.46","2.08","2.08","2.16","17.07"
"02/11/2019","16:25","35.3","245","39.6","12.6","N/A","981.0","4.31","2.05","2.05","2.16","17.07"
"02/11/2019","16:30","30.4","250","34.7","12.7","N/A","981.1","4.20","2.13","2.47","2.26","17.07"
"02/11/2019","16:35","28.8","246","33.6","12.9","N/A","981.1","4.07","2.10","2.79","2.26","17.07"
"02/11/2019","16:40","28.9","247","32.0","12.9","N/A","981.1","4.09","1.96","1.96","2.26","17.07"
"02/11/2019","16:45","25.0","239","29.1","13.0","N/A","981.3","3.88","2.00","2.61","2.23","19.70"
"02/11/2019","16:50","24.9","246","26.9","12.7","N/A","981.3","3.99","2.21","2.21","2.23","19.70"
"02/11/2019","16:55","27.5","248","33.1","12.7","N/A","981.3","3.87","2.21","2.69","2.23","19.70"
"02/11/2019","17:00","29.3","245","33.5","13.1","N/A","981.2","3.78","1.97","2.38","2.23","17.07"
"02/11/2019","17:05","29.6","243","35.1","13.3","N/A","981.2","3.57","2.08","2.57","2.23","17.07"
"02/11/2019","17:10","28.6","242","31.4","13.2","N/A","981.2","3.66","1.96","2.46","2.23","17.07"
"02/11/2019","17:15","26.8","244","29.2","13.2","N/A","981.2","3.46","2.35","2.35","2.15","17.07"
"02/11/2019","17:20","23.7","246","28.7","13.3","N/A","981.2","3.49","2.32","2.32","2.15","17.07"
"02/11/2019","17:25","33.3","252","36.2","13.3","N/A","981.2","3.44","2.28","2.28","2.15","17.07"
"02/11/2019","17:30","27.1","247","32.8","12.9","N/A","981.2","3.31","2.24","2.24","2.33","9.48"
"02/11/2019","17:35","27.8","235","30.8","12.9","N/A","981.2","3.19","2.13","2.81","2.33","9.48"
"02/11/2019","17:40","25.8","237","28.8","13.1","N/A","981.0","3.17","2.50","2.50","2.33","9.48"
"02/11/2019","17:45","21.4","238","24.9","13.2","N/A","981.3","3.16","2.30","2.31","2.38","19.70"
"02/11/2019","17:50","27.9","257","32.9","12.7","N/A","981.5","2.96","2.33","2.33","2.38","19.70"
"02/11/2019","17:55","34.3","247","37.5","11.5","N/A","981.3","2.86","2.14","2.18","2.38","19.70"
"02/11/2019","18:00","31.0","250","34.5","11.3","N/A","981.5","2.86","1.65","1.87","2.18","19.70"
"02/11/2019","18:05","27.9","242","35.3","11.7","N/A","981.5","2.77","1.46","1.92","2.18","19.70"
"02/11/2019","18:10","27.8","245","32.1","11.6","N/A","981.2","2.61","1.65","1.85","2.18","19.70"
"02/11/2019","18:15","25.5","237","29.0","11.8","N/A","981.2","2.58","2.11","2.11","1.96","17.07"
"02/11/2019","18:20","22.5","240","25.8","11.9","N/A","981.2","2.52","2.14","2.14","1.96","17.07"
"02/11/2019","18:25","24.1","238","26.4","12.2","N/A","981.2","2.43","1.97","2.13","1.96","17.07"
"02/11/2019","18:30","24.5","237","27.1","12.3","N/A","981.0","2.33","1.70","2.34","1.96","11.13"
"02/11/2019","18:35","23.3","231","25.6","12.6","N/A","981.2","2.28","2.03","2.04","1.96","11.13"
"02/11/2019","18:40","26.2","232","30.5","12.6","N/A","981.0","2.23","1.75","1.92","1.96","11.13"
"02/11/2019","18:45","25.3","240","28.1","12.7","N/A","981.2","2.14","1.77","1.81","1.85","12.19"
"02/11/2019","18:50","26.4","241","29.8","12.9","N/A","981.0","2.17","1.55","1.56","1.85","12.19"
"02/11/2019","18:55","24.7","241","27.4","12.9","N/A","980.9","2.13","1.61","2.06","1.85","12.19"
"02/11/2019","19:00","22.3","236","24.9","12.8","N/A","981.0","2.04","1.58","1.58","1.63","11.13"
"02/11/2019","19:05","25.2","243","27.1","12.9","N/A","981.0","2.06","1.83","1.87","1.63","11.13"
"02/11/2019","19:10","23.4","243","25.9","13.0","N/A","980.9","1.98","1.72","1.72","1.63","11.13"
"02/11/2019","19:15","22.1","243","24.3","13.0","N/A","981.0","1.91","1.59","1.59","1.67","15.06"
"02/11/2019","19:20","20.6","245","22.1","13.0","N/A","981.2","1.91","1.89","1.89","1.67","15.06"
"02/11/2019","19:25","23.3","245","24.8","13.0","N/A","980.9","1.75","2.15","2.15","1.67","15.06"
"02/11/2019","19:30","23.4","241","26.3","13.0","N/A","981.0","1.85","1.74","1.75","1.70","15.06"
"02/11/2019","19:35","24.0","231","27.1","12.9","N/A","980.9","1.82","1.82","1.83","1.70","15.06"
"02/11/2019","19:40","26.5","229","28.9","12.7","N/A","981.0","1.75","1.41","1.41","1.70","15.06"
"02/11/2019","19:45","24.7","234","27.1","12.7","N/A","980.7","1.77","1.77","1.77","1.58","17.07"
"02/11/2019","19:50","23.5","232","26.4","12.6","N/A","980.7","1.67","1.43","1.81","1.58","17.07"
"02/11/2019","19:55","23.2","235","27.1","12.6","N/A","980.7","1.67","1.69","1.70","1.58","17.07"
"02/11/2019","20:00","23.3","237","25.9","12.6","N/A","980.9","1.68","1.73","1.73","1.60","8.26"
"02/11/2019","20:05","22.8","241","27.2","12.6","N/A","981.0","1.73","1.62","1.63","1.60","8.26"
"02/11/2019","20:10","25.2","250","27.5","12.4","N/A","981.0","1.65","1.46","1.75","1.60","8.26"
"02/11/2019","20:15","20.9","250","24.7","11.9","N/A","981.0","1.69","1.35","1.67","1.51","8.83"
"02/11/2019","20:20","20.2","242","22.6","12.0","N/A","981.2","1.70","1.76","2.08","1.51","8.83"
"02/11/2019","20:25","17.5","232","19.4","12.1","N/A","981.0","1.75","1.38","1.65","1.51","8.83"
"02/11/2019","20:30","19.1","237","21.4","12.1","N/A","981.0","1.72","1.38","1.75","1.46","10.24"
"02/11/2019","20:35","18.9","239","20.7","12.3","N/A","981.0","1.72","1.68","1.68","1.46","10.24"
"02/11/2019","20:40","21.8","232","24.7","12.5","N/A","981.0","1.75","1.87","1.89","1.46","10.24"
"02/11/2019","20:45","21.4","234","26.1","12.5","N/A","980.9","1.78","1.50","1.50","1.53","5.95"
"02/11/2019","20:50","23.5","240","25.5","12.3","N/A","981.2","1.81","1.19","1.22","1.53","5.95"
"02/11/2019","20:55","24.1","237","26.2","12.2","N/A","980.9","1.75","1.37","1.38","1.53","5.95"
