"Date","Time","WSPD","WD","GST","ATMP","WTMP","BARO","DEPTH","AWVHT","MWVHT","WVHT","APD"
"05/11/2019","04:40","14.8","030","16.0","09.5","N/A","990.5","4.15","0.79","1.13","1.02","15.06"
"05/11/2019","04:45","14.9","030","16.5","09.6","N/A","990.7","4.22","0.92","1.07","0.95","17.07"
"05/11/2019","04:50","14.3","028","16.0","09.6","N/A","990.8","4.19","1.09","1.19","0.95","17.07"
"05/11/2019","04:55","14.3","034","15.7","09.6","N/A","990.8","4.20","0.94","0.94","0.95","17.07"
"05/11/2019","05:00","14.7","025","16.7","09.8","N/A","990.8","4.17","0.74","1.29","1.13","15.06"
"05/11/2019","05:05","13.8","029","14.6","09.7","N/A","990.8","4.20","0.86","0.90","1.13","15.06"
"05/11/2019","05:10","15.0","027","16.0","09.7","N/A","991.0","4.17","1.23","1.23","1.13","15.06"
"05/11/2019","05:15","14.2","035","15.6","09.7","N/A","991.0","4.20","1.03","1.16","0.99","17.07"
"05/11/2019","05:20","13.8","029","16.0","09.7","N/A","991.3","4.20","0.91","1.16","0.99","17.07"
"05/11/2019","05:25","13.3","024","14.3","09.8","N/A","991.3","4.17","1.05","1.05","0.99","17.07"
"05/11/2019","05:30","12.5","023","13.8","09.9","N/A","991.6","4.21","1.04","1.04","0.98","15.06"
"05/11/2019","05:35","13.8","024","15.3","09.8","N/A","991.5","4.16","0.98","1.28","0.98","15.06"
"05/11/2019","05:40","11.5","023","12.6","09.9","N/A","991.5","4.14","1.02","1.03","0.98","15.06"
"05/11/2019","05:45","14.6","024","15.8","09.7","N/A","991.5","4.12","1.08","1.25","1.00","17.07"
"05/11/2019","05:50","13.7","017","15.0","09.7","N/A","991.6","4.12","0.83","0.89","1.00","17.07"
"05/11/2019","05:55","14.6","018","15.8","09.7","N/A","991.8","4.09","1.36","1.36","1.00","17.07"
"05/11/2019","06:00","14.9","015","16.4","09.6","N/A","992.0","4.12","0.73","0.77","1.02","15.06"
"05/11/2019","06:05","15.1","014","17.3","09.6","N/A","992.0","4.07","0.75","1.05","1.02","15.06"
"05/11/2019","06:10","16.3","012","17.1","09.5","N/A","992.1","4.05","1.07","1.07","1.02","15.06"
"05/11/2019","06:15","15.1","015","17.2","09.6","N/A","992.3","4.02","0.90","0.90","0.93","15.06"
"05/11/2019","06:20","12.8","012","13.9","09.6","N/A","992.3","4.05","1.16","1.17","0.93","15.06"
"05/11/2019","06:25","13.8","014","14.8","09.5","N/A","992.4","4.03","0.97","0.97","0.93","15.06"
"05/11/2019","06:30","12.8","020","14.0","09.5","N/A","992.6","4.00","1.01","1.01","0.90","15.06"
"05/11/2019","06:35","13.3","024","15.4","09.7","N/A","992.8","3.93","1.16","1.35","0.90","15.06"
"05/11/2019","06:40","14.9","028","16.1","09.7","N/A","992.9","3.93","1.21","1.45","0.90","15.06"
"05/11/2019","06:45","13.3","020","14.7","09.7","N/A","993.1","3.92","0.82","0.83","1.00","17.07"
"05/11/2019","06:50","13.8","024","15.4","09.8","N/A","992.9","3.84","0.78","1.03","1.00","17.07"
"05/11/2019","06:55","14.1","020","15.7","09.7","N/A","993.2","3.86","0.87","0.91","1.00","17.07"
"05/11/2019","07:00","14.2","021","15.5","09.9","N/A","993.2","3.80","0.72","0.74","0.90","13.48"
"05/11/2019","07:05","14.8","024","16.8","10.0","N/A","993.2","3.76","1.00","1.13","0.90","13.48"
"05/11/2019","07:10","15.1","016","16.5","09.9","N/A","993.6","3.76","0.89","0.98","0.90","13.48"
"05/11/2019","07:15","15.1","013","15.8","09.9","N/A","993.4","3.69","1.16","1.17","0.98","15.06"
"05/11/2019","07:20","17.0","017","18.3","10.0","N/A","993.6","3.66","0.88","0.98","0.98","15.06"
"05/11/2019","07:25","16.1","019","17.6","10.1","N/A","993.9","3.64","0.94","0.95","0.98","15.06"
"05/11/2019","07:30","15.9","018","17.4","10.1","N/A","993.9","3.61","1.05","1.05","0.94","17.07"
"05/11/2019","07:35","14.0","007","15.6","10.2","N/A","994.0","3.57","0.91","0.92","0.94","17.07"
"05/11/2019","07:40","15.6","010","16.9","10.2","N/A","994.0","3.52","0.73","0.77","0.94","17.07"
"05/11/2019","07:45","14.9","011","16.6","10.2","N/A","994.2","3.49","0.77","0.77","0.75","17.07"
"05/11/2019","07:50","14.6","014","16.2","10.1","N/A","994.2","3.47","0.68","0.69","0.75","17.07"
"05/11/2019","07:55","13.4","007","14.7","10.3","N/A","994.5","3.39","0.82","0.82","0.75","17.07"
"05/11/2019","08:00","11.5","006","12.7","10.3","N/A","994.5","3.33","0.86","0.86","0.88","15.06"
"05/11/2019","08:05","12.8","007","14.8","10.3","N/A","994.7","3.30","1.00","1.00","0.88","15.06"
"05/11/2019","08:10","11.1","004","12.1","10.2","N/A","994.7","3.28","0.73","0.73","0.88","15.06"
"05/11/2019","08:15","14.3","007","15.8","10.1","N/A","994.8","3.21","0.79","0.79","0.76","15.06"
"05/11/2019","08:20","13.9","000","16.5","10.0","N/A","995.0","3.20","0.96","0.97","0.76","15.06"
"05/11/2019","08:25","14.6","001","15.8","09.9","N/A","995.2","3.12","1.13","1.14","0.76","15.06"
"05/11/2019","08:30","15.9","359","17.7","09.7","N/A","995.2","3.11","0.76","0.76","0.88","17.07"
"05/11/2019","08:35","15.6","004","16.6","09.6","N/A","995.3","3.06","0.98","0.99","0.88","17.07"
"05/11/2019","08:40","13.7","003","16.1","09.6","N/A","995.5","3.01","0.65","0.82","0.88","17.07"
"05/11/2019","08:45","14.5","002","16.7","09.6","N/A","995.5","2.96","0.74","1.14","0.84","17.07"
"05/11/2019","08:50","15.5","006","17.1","09.7","N/A","995.3","2.93","0.64","0.79","0.84","17.07"
"05/11/2019","08:55","13.4","012","14.4","09.7","N/A","995.7","2.91","0.83","0.84","0.84","17.07"
"05/11/2019","09:00","12.9","010","14.4","09.6","N/A","995.8","2.87","0.84","0.86","0.79","15.06"
"05/11/2019","09:05","12.8","018","14.2","09.8","N/A","995.8","2.82","0.58","0.79","0.79","15.06"
"05/11/2019","09:10","13.5","018","14.5","09.8","N/A","995.8","2.78","0.52","0.76","0.79","15.06"
"05/11/2019","09:15","13.2","019","13.8","09.9","N/A","996.0","2.75","0.77","0.83","0.72","13.48"
"05/11/2019","09:20","11.2","013","11.9","10.0","N/A","996.1","2.72","0.82","0.82","0.72","13.48"
"05/11/2019","09:25","12.5","009","14.8","10.1","N/A","996.1","2.67","0.75","1.02","0.72","13.48"
"05/11/2019","09:30","15.2","007","18.6","10.3","N/A","996.1","2.67","0.54","0.76","0.70","13.48"
"05/11/2019","09:35","16.3","002","18.7","10.4","N/A","996.3","2.65","0.40","0.97","0.70","13.48"
"05/11/2019","09:40","16.0","359","18.2","10.4","N/A","996.3","2.61","0.74","0.74","0.70","13.48"
"05/11/2019","09:45","14.0","004","15.4","10.5","N/A","996.4","2.57","0.60","1.00","0.75","15.06"
"05/11/2019","09:50","16.8","007","18.8","10.5","N/A","996.4","2.56","0.73","0.82","0.75","15.06"
"05/11/2019","09:55","17.2","022","18.7","10.3","N/A","996.6","2.57","0.58","0.61","0.75","15.06"
"05/11/2019","10:00","13.8","019","15.7","10.5","N/A","996.7","2.53","0.55","0.58","0.68","15.06"
"05/11/2019","10:05","13.5","016","14.9","10.5","N/A","996.7","2.50","0.68","0.77","0.68","15.06"
"05/11/2019","10:10","11.8","017","13.5","10.5","N/A","996.7","2.48","0.61","0.67","0.68","15.06"
"05/11/2019","10:15","12.9","011","14.2","10.4","N/A","996.9","2.44","0.66","0.84","0.73","13.48"
"05/11/2019","10:20","14.8","022","16.3","10.5","N/A","997.0","2.46","0.94","0.94","0.73","13.48"
"05/11/2019","10:25","17.7","004","19.1","10.6","N/A","996.9","2.44","0.68","0.69","0.73","13.48"
"05/11/2019","10:30","17.0","013","18.8","10.5","N/A","997.2","2.44","0.49","0.60","0.60","15.06"
"05/11/2019","10:35","14.0","022","15.3","10.7","N/A","997.2","2.42","0.71","0.73","0.60","15.06"
"05/11/2019","10:40","13.3","011","14.6","10.8","N/A","997.3","2.40","0.48","0.78","0.60","15.06"
"05/11/2019","10:45","13.7","016","15.1","10.8","N/A","997.3","2.43","0.71","0.72","0.64","15.06"
"05/11/2019","10:50","13.1","014","14.8","11.1","N/A","997.6","2.40","0.64","0.90","0.64","15.06"
"05/11/2019","10:55","13.3","008","15.4","10.9","N/A","997.6","2.40","0.66","0.96","0.64","15.06"
"05/11/2019","11:00","12.3","006","13.7","11.1","N/A","997.4","2.40","0.78","0.82","0.69","15.06"
"05/11/2019","11:05","14.6","015","16.6","11.2","N/A","997.6","2.41","0.32","0.56","0.69","15.06"
"05/11/2019","11:10","12.3","009","13.5","11.3","N/A","997.6","2.41","0.75","0.75","0.69","15.06"
"05/11/2019","11:15","11.7","009","13.7","11.4","N/A","997.6","2.40","0.67","0.86","0.66","15.06"
"05/11/2019","11:20","12.6","005","14.4","11.4","N/A","997.6","2.43","0.74","0.74","0.66","15.06"
"05/11/2019","11:25","12.1","000","13.5","11.4","N/A","997.6","2.40","0.64","0.64","0.66","15.06"
"05/11/2019","11:30","12.7","001","13.7","11.4","N/A","997.9","2.41","0.38","0.70","0.64","17.07"
"05/11/2019","11:35","12.3","355","14.3","11.6","N/A","997.7","2.41","0.80","0.81","0.64","17.07"
"05/11/2019","11:40","13.2","353","14.0","11.5","N/A","997.6","2.41","0.25","0.46","0.64","17.07"
"05/11/2019","11:45","12.3","355","13.7","11.5","N/A","997.7","2.40","0.79","0.89","0.62","17.07"
"05/11/2019","11:50","12.6","358","14.1","11.5","N/A","997.7","2.44","0.29","0.46","0.62","17.07"
"05/11/2019","11:55","13.1","360","14.1","11.3","N/A","997.7","2.44","0.71","0.71","0.62","17.07"
"05/11/2019","12:00","11.7","355","13.1","11.3","N/A","997.9","2.45","0.69","0.69","0.62","13.48"
"05/11/2019","12:05","11.2","356","12.6","11.4","N/A","997.9","2.47","0.40","0.63","0.62","13.48"
"05/11/2019","12:10","10.1","354","11.4","11.4","N/A","997.9","2.47","0.70","0.91","0.62","13.48"
"05/11/2019","12:15","09.9","001","11.5","11.4","N/A","997.9","2.47","0.50","1.04","0.79","15.06"
"05/11/2019","12:20","10.8","345","12.0","11.5","N/A","998.1","2.51","0.43","0.56","0.79","15.06"
"05/11/2019","12:25","12.7","356","13.8","11.5","N/A","998.2","2.50","0.83","0.83","0.79","15.06"
"05/11/2019","12:30","08.9","346","10.1","11.6","N/A","998.4","2.54","0.94","0.94","0.66","15.06"
"05/11/2019","12:35","11.8","355","12.9","11.5","N/A","998.2","2.55","0.89","0.90","0.66","15.06"
"05/11/2019","12:40","09.7","351","11.0","11.7","N/A","998.2","2.52","0.90","0.90","0.66","15.06"
"05/11/2019","12:45","11.1","339","13.1","11.7","N/A","998.4","2.53","0.53","0.60","0.72","13.48"
"05/11/2019","12:50","11.1","354","12.4","11.9","N/A","998.4","2.52","0.56","0.56","0.72","13.48"
"05/11/2019","12:55","10.6","003","11.7","11.9","N/A","998.4","2.58","0.63","0.63","0.72","13.48"
"05/11/2019","13:00","08.5","001","09.8","12.0","N/A","998.5","2.59","0.45","0.72","0.65","13.48"
"05/11/2019","13:05","09.7","001","11.3","12.0","N/A","998.5","2.61","0.89","0.89","0.65","13.48"
"05/11/2019","13:10","08.2","003","09.1","12.2","N/A","998.5","2.62","0.65","0.65","0.65","13.48"
"05/11/2019","13:15","11.1","350","13.7","12.3","N/A","998.5","2.62","0.67","0.78","0.71","13.48"
"05/11/2019","13:20","12.0","003","13.5","12.3","N/A","998.7","2.63","0.59","0.70","0.71","13.48"
"05/11/2019","13:25","12.1","355","13.4","12.3","N/A","998.7","2.69","0.55","0.56","0.71","13.48"
"05/11/2019","13:30","11.8","351","15.4","12.4","N/A","998.5","2.67","0.90","0.91","0.72","17.07"
"05/11/2019","13:35","11.3","351","12.5","12.5","N/A","998.9","2.70","0.66","0.66","0.72","17.07"
"05/11/2019","13:40","09.7","360","12.0","12.6","N/A","998.9","2.74","0.57","0.58","0.72","17.07"
"05/11/2019","13:45","09.9","009","10.8","12.6","N/A","998.9","2.77","0.54","0.54","0.65","12.19"
"05/11/2019","13:50","10.5","008","11.3","12.6","N/A","999.0","2.74","0.92","0.92","0.65","12.19"
"05/11/2019","13:55","11.6","354","12.3","12.7","N/A","999.0","2.83","0.52","0.84","0.65","12.19"
"05/11/2019","14:00","12.8","348","14.8","12.7","N/A","999.0","2.78","0.87","0.87","0.79","13.48"
"05/11/2019","14:05","09.2","001","10.7","12.8","N/A","999.2","2.85","0.64","0.69","0.79","13.48"
"05/11/2019","14:10","14.0","354","15.5","12.9","N/A","999.2","2.88","0.94","0.95","0.79","13.48"
"05/11/2019","14:15","10.9","339","12.4","12.9","N/A","999.2","2.91","0.78","0.78","0.83","17.07"
"05/11/2019","14:20","12.6","350","14.1","13.1","N/A","999.3","2.92","0.92","0.92","0.83","17.07"
"05/11/2019","14:25","08.9","347","09.9","13.1","N/A","999.3","2.96","0.46","0.85","0.83","17.07"
"05/11/2019","14:30","13.5","353","15.3","13.0","N/A","999.3","2.99","0.78","1.01","0.88","15.06"
"05/11/2019","14:35","11.1","356","12.1","13.0","N/A","999.3","3.02","0.48","0.69","0.88","15.06"
"05/11/2019","14:40","14.5","343","16.6","13.1","N/A","999.5","3.02","0.79","0.92","0.88","15.06"
"05/11/2019","14:45","15.2","348","16.5","13.0","N/A","999.7","3.11","0.75","0.75","0.86","15.06"
"05/11/2019","14:50","11.5","346","12.7","12.9","N/A","999.7","3.11","0.38","0.57","0.86","15.06"
"05/11/2019","14:55","10.9","345","13.1","12.8","N/A","999.8","3.14","1.03","1.04","0.86","15.06"
"05/11/2019","15:00","12.9","355","14.2","12.8","N/A","1000.0","3.22","0.96","0.96","1.03","15.06"
"05/11/2019","15:05","14.0","352","16.0","12.8","N/A","999.8","3.20","0.61","0.61","1.03","15.06"
"05/11/2019","15:10","10.4","357","12.4","12.8","N/A","1000.0","3.25","0.92","0.92","1.03","15.06"
"05/11/2019","15:15","11.2","356","12.4","12.8","N/A","1000.2","3.29","0.83","0.84","0.79","13.48"
"05/11/2019","15:20","10.8","344","12.1","12.8","N/A","1000.1","3.29","0.76","1.04","0.79","13.48"
"05/11/2019","15:25","10.1","347","11.7","12.8","N/A","1000.1","3.34","1.01","1.02","0.79","13.48"
"05/11/2019","15:30","08.6","343","10.6","12.8","N/A","1000.3","3.38","0.72","0.77","0.81","17.07"
"05/11/2019","15:35","08.3","341","09.3","12.8","N/A","1000.4","3.39","0.71","0.80","0.81","17.07"
"05/11/2019","15:40","08.7","337","10.1","12.8","N/A","1000.2","3.46","0.57","0.72","0.81","17.07"
"05/11/2019","15:45","08.1","327","09.0","12.8","N/A","1000.4","3.51","0.69","0.94","0.84","17.07"
"05/11/2019","15:50","09.3","326","10.2","12.8","N/A","1000.4","3.53","0.87","0.89","0.84","17.07"
"05/11/2019","15:55","10.0","315","11.7","12.8","N/A","1000.6","3.57","0.55","0.83","0.84","17.07"
"05/11/2019","16:00","12.5","318","13.5","12.7","N/A","1000.6","3.56","0.98","0.99","0.90","15.06"
"05/11/2019","16:05","12.4","318","13.6","12.8","N/A","1000.6","3.65","0.80","0.80","0.90","15.06"
"05/11/2019","16:10","12.6","322","13.7","12.7","N/A","1000.7","3.67","0.73","0.73","0.90","15.06"
"05/11/2019","16:15","12.3","326","16.3","12.7","N/A","1000.7","3.66","0.67","1.03","0.84","13.48"
"05/11/2019","16:20","12.0","327","13.0","12.6","N/A","1000.6","3.66","0.47","0.93","0.84","13.48"
"05/11/2019","16:25","11.8","327","13.3","12.5","N/A","1000.7","3.68","0.83","1.09","0.84","13.48"
"05/11/2019","16:30","12.7","328","14.2","12.5","N/A","1000.9","3.72","0.64","1.11","0.89","17.07"
"05/11/2019","16:35","13.0","329","14.1","12.6","N/A","1000.9","3.75","0.76","0.86","0.89","17.07"
"05/11/2019","16:40","13.8","325","14.9","12.6","N/A","1000.9","3.81","0.91","0.92","0.89","17.07"
"05/11/2019","16:45","13.4","335","14.7","12.6","N/A","1001.1","3.78","0.82","0.82","0.81","17.07"
"05/11/2019","16:50","14.2","337","17.1","12.5","N/A","1001.3","3.82","0.80","0.81","0.81","17.07"
"05/11/2019","16:55","12.9","338","14.5","12.6","N/A","1001.3","3.80","0.45","0.67","0.81","17.07"
"05/11/2019","17:00","12.7","339","14.7","12.5","N/A","1001.4","3.80","0.75","0.78","0.76","17.07"
"05/11/2019","17:05","13.8","339","14.8","12.5","N/A","1001.6","3.79","0.63","0.63","0.76","17.07"
"05/11/2019","17:10","13.8","343","16.1","12.4","N/A","1001.8","3.81","0.73","0.73","0.76","17.07"
"05/11/2019","17:15","14.3","344","16.1","12.2","N/A","1001.8","3.85","0.42","0.76","0.82","19.70"
"05/11/2019","17:20","13.0","344","15.4","12.0","N/A","1001.8","3.85","0.88","0.88","0.82","19.70"
"05/11/2019","17:25","13.4","340","14.8","12.0","N/A","1001.9","3.84","0.57","0.61","0.82","19.70"
"05/11/2019","17:30","12.5","338","14.3","12.0","N/A","1001.9","3.86","0.56","0.66","0.76","13.48"
"05/11/2019","17:35","12.7","335","14.4","12.1","N/A","1001.9","3.84","0.55","0.81","0.76","13.48"
"05/11/2019","17:40","12.8","338","15.0","12.1","N/A","1002.1","3.83","0.80","0.80","0.76","13.48"
"05/11/2019","17:45","14.7","336","15.9","12.1","N/A","1001.9","3.84","1.22","1.23","0.82","15.06"
"05/11/2019","17:50","15.7","343","17.5","12.2","N/A","1002.2","3.85","0.75","0.99","0.82","15.06"
"05/11/2019","17:55","15.6","336","17.5","12.1","N/A","1002.2","3.83","0.69","0.86","0.82","15.06"
"05/11/2019","18:00","14.7","339","16.0","12.1","N/A","1002.4","3.84","0.76","0.76","0.79","17.07"
"05/11/2019","18:05","14.4","336","15.6","12.0","N/A","1002.4","3.83","0.73","0.73","0.79","17.07"
"05/11/2019","18:10","15.3","338","17.1","12.0","N/A","1002.4","3.86","0.89","0.98","0.79","17.07"
"05/11/2019","18:15","15.7","341","17.1","11.9","N/A","1002.4","3.83","0.77","0.78","0.90","17.07"
"05/11/2019","18:20","13.2","346","14.3","11.9","N/A","1002.7","3.82","1.01","1.02","0.90","17.07"
"05/11/2019","18:25","12.0","347","13.7","11.7","N/A","1002.7","3.79","1.02","1.02","0.90","17.07"
"05/11/2019","18:30","12.6","351","14.1","11.6","N/A","1002.9","3.76","0.60","0.64","0.81","17.07"
"05/11/2019","18:35","14.0","348","17.8","11.6","N/A","1002.7","3.75","0.64","0.65","0.81","17.07"
"05/11/2019","18:40","13.7","343","15.9","11.5","N/A","1003.0","3.70","0.93","0.97","0.81","17.07"
"05/11/2019","18:45","12.5","334","13.6","11.5","N/A","1002.9","3.68","0.60","1.00","0.94","17.07"
"05/11/2019","18:50","10.5","330","12.0","11.5","N/A","1003.0","3.71","0.92","0.92","0.94","17.07"
"05/11/2019","18:55","11.4","337","12.4","11.4","N/A","1003.2","3.72","0.48","0.60","0.94","17.07"
"05/11/2019","19:00","12.6","343","14.3","11.3","N/A","1003.0","3.67","0.86","0.86","0.80","17.07"
"05/11/2019","19:05","13.4","346","14.8","11.4","N/A","1003.0","3.70","0.88","0.88","0.80","17.07"
"05/11/2019","19:10","12.9","345","14.2","11.3","N/A","1003.0","3.67","0.75","0.75","0.80","17.07"
"05/11/2019","19:15","12.6","341","13.7","11.3","N/A","1003.0","3.64","0.97","0.98","0.77","19.70"
"05/11/2019","19:20","12.8","341","13.9","11.4","N/A","1003.0","3.64","0.61","0.62","0.77","19.70"
"05/11/2019","19:25","12.8","334","15.0","11.4","N/A","1003.2","3.61","0.71","0.74","0.77","19.70"
"05/11/2019","19:30","14.3","334","15.8","11.4","N/A","1003.4","3.61","0.89","0.89","0.73","17.07"
"05/11/2019","19:35","12.4","330","13.6","11.4","N/A","1003.4","3.55","0.99","0.99","0.73","17.07"
"05/11/2019","19:40","14.1","339","16.1","11.3","N/A","1003.4","3.53","0.61","0.69","0.73","17.07"
"05/11/2019","19:45","13.8","326","16.8","11.4","N/A","1003.5","3.50","0.68","0.71","0.82","17.07"
"05/11/2019","19:50","12.1","335","13.4","11.3","N/A","1003.5","3.48","0.57","0.83","0.82","17.07"
"05/11/2019","19:55","12.9","332","14.6","11.3","N/A","1003.7","3.43","0.79","0.79","0.82","17.07"
"05/11/2019","20:00","14.1","334","16.0","11.2","N/A","1003.7","3.43","0.67","0.80","0.73","17.07"
"05/11/2019","20:05","14.1","334","15.6","11.2","N/A","1003.7","3.38","0.39","0.39","0.73","17.07"
"05/11/2019","20:10","13.6","335","14.5","11.1","N/A","1003.7","3.37","0.75","0.76","0.73","17.07"
"05/11/2019","20:15","14.5","333","16.6","11.1","N/A","1003.7","3.29","0.55","0.68","0.70","17.07"
"05/11/2019","20:20","11.9","335","13.3","11.2","N/A","1003.8","3.28","0.56","0.64","0.70","17.07"
"05/11/2019","20:25","12.8","336","14.4","11.2","N/A","1004.0","3.23","0.52","0.83","0.70","17.07"
"05/11/2019","20:30","13.9","338","15.6","11.2","N/A","1004.2","3.18","0.89","0.89","0.79","15.06"
"05/11/2019","20:35","13.5","339","14.5","11.2","N/A","1004.2","3.17","0.63","0.86","0.79","15.06"
"05/11/2019","20:40","13.8","342","15.1","11.1","N/A","1004.2","3.11","0.48","0.60","0.79","15.06"
"05/11/2019","20:45","14.8","352","16.6","11.0","N/A","1004.2","3.09","0.58","0.58","0.64","17.07"
"05/11/2019","20:50","14.2","357","15.4","11.0","N/A","1004.3","3.03","0.47","0.70","0.64","17.07"
