"Date","Time","WSPD","WD","GST","ATMP","WTMP","BARO","DEPTH","AWVHT","MWVHT","WVHT","APD"
"07/11/2019","20:35","14.6","205","16.0","10.1","N/A","996.8","4.03","0.69","0.72","0.61","13.48"
"07/11/2019","20:40","15.3","212","16.2","10.2","N/A","996.9","4.04","0.70","0.70","0.61","13.48"
"07/11/2019","20:45","18.2","203","21.4","10.2","N/A","996.9","4.01","0.61","0.61","0.58","15.06"
"07/11/2019","20:50","19.2","196","21.3","10.0","N/A","997.1","4.00","0.69","0.69","0.58","15.06"
"07/11/2019","20:55","20.0","194","21.6","09.8","N/A","997.1","3.98","0.56","0.56","0.58","15.06"
"07/11/2019","21:00","20.2","193","22.7","09.7","N/A","997.1","3.95","0.64","0.64","0.57","11.13"
"07/11/2019","21:05","18.7","198","19.7","09.6","N/A","997.3","3.92","0.86","0.86","0.57","11.13"
"07/11/2019","21:10","18.8","193","19.8","09.6","N/A","997.3","3.92","0.73","0.74","0.57","11.13"
"07/11/2019","21:15","18.0","202","19.6","09.6","N/A","997.4","3.90","0.71","0.71","0.59","15.06"
"07/11/2019","21:20","15.9","198","17.2","09.5","N/A","997.4","3.90","0.74","0.74","0.59","15.06"
"07/11/2019","21:25","14.3","204","16.0","09.6","N/A","997.4","3.87","0.76","0.76","0.59","15.06"
"07/11/2019","21:30","11.2","203","13.3","09.7","N/A","997.4","3.84","0.66","0.92","0.65","13.48"
"07/11/2019","21:35","12.7","203","13.7","09.8","N/A","997.4","3.80","0.80","0.80","0.65","13.48"
"07/11/2019","23:50","04.7","299","05.9","09.8","N/A","998.4","2.56","0.52","0.67","0.60","11.13"
"07/11/2019","23:55","06.2","013","07.1","08.9","N/A","998.4","2.53","0.61","0.62","0.60","11.13"
"07/11/2019","00:00","24.8","181","27.8","11.4","N/A","992.9","2.50","0.47","0.91","0.75","5.45"
"07/11/2019","00:05","27.1","180","28.8","11.6","N/A","992.9","2.48","0.73","0.84","0.75","5.45"
"07/11/2019","00:10","23.7","174","26.5","11.7","N/A","992.8","2.46","1.10","1.11","0.75","5.45"
"07/11/2019","00:15","23.2","177","25.5","11.7","N/A","992.8","2.45","0.92","0.94","0.82","5.23"
"07/11/2019","00:20","24.2","173","27.9","11.9","N/A","992.4","2.43","1.00","1.00","0.82","5.23"
"07/11/2019","00:25","25.4","180","28.4","12.1","N/A","992.3","2.39","1.05","1.05","0.82","5.23"
"07/11/2019","00:30","26.4","179","31.2","12.2","N/A","992.1","2.41","1.05","1.05","0.88","5.23"
"07/11/2019","00:35","27.7","176","30.0","11.8","N/A","992.1","2.40","0.64","0.97","0.88","5.23"
"07/11/2019","00:40","27.1","186","29.3","11.5","N/A","992.0","2.41","1.17","1.17","0.88","5.23"
"07/11/2019","00:45","24.6","189","26.5","11.1","N/A","992.1","2.41","1.51","1.52","0.90","5.69"
"07/11/2019","00:50","24.1","183","25.3","10.9","N/A","992.0","2.39","0.92","1.13","0.90","5.69"
"07/11/2019","00:55","22.8","180","24.9","11.5","N/A","991.6","2.38","1.14","1.14","0.90","5.69"
"07/11/2019","01:00","26.8","172","29.5","11.6","N/A","991.3","2.36","0.95","1.11","0.86","5.23"
"07/11/2019","01:05","31.8","184","35.0","11.0","N/A","991.2","2.38","1.21","1.22","0.86","5.23"
"07/11/2019","01:10","28.6","183","32.8","11.1","N/A","990.8","2.39","1.24","1.24","0.86","5.23"
"07/11/2019","01:15","20.0","244","22.5","09.9","N/A","991.2","2.42","1.04","1.14","1.03","5.69"
"07/11/2019","01:20","20.2","242","21.7","09.7","N/A","991.0","2.40","1.04","1.04","1.03","5.69"
"07/11/2019","01:25","17.4","245","19.4","09.8","N/A","991.2","2.40","1.17","1.17","1.03","5.69"
"07/11/2019","01:30","24.1","254","25.4","09.8","N/A","991.0","2.40","1.35","1.36","0.92","5.69"
"07/11/2019","01:35","19.6","253","20.6","10.0","N/A","991.0","2.37","1.02","1.02","0.92","5.69"
"07/11/2019","01:40","20.9","277","22.0","09.8","N/A","991.2","2.40","1.06","1.36","0.92","5.69"
"07/11/2019","01:45","19.5","279","21.9","09.8","N/A","991.2","2.39","0.86","1.59","1.02","5.69"
"07/11/2019","01:50","21.1","274","22.7","09.5","N/A","991.5","2.40","0.53","1.13","1.02","5.69"
"07/11/2019","01:55","18.5","278","20.3","09.5","N/A","991.5","2.39","0.99","1.25","1.02","5.69"
"07/11/2019","02:00","16.1","276","19.0","09.5","N/A","991.6","2.41","0.98","1.03","0.87","5.95"
"07/11/2019","02:05","14.1","273","14.9","09.6","N/A","991.6","2.41","0.98","1.51","0.87","5.95"
"07/11/2019","02:10","16.5","282","18.4","09.6","N/A","991.8","2.42","0.90","1.21","0.87","5.95"
"07/11/2019","02:15","16.7","284","17.8","09.5","N/A","991.6","2.50","1.02","1.03","0.98","6.25"
"07/11/2019","02:20","19.0","277","20.2","09.4","N/A","991.8","2.54","1.04","1.05","0.98","6.25"
"07/11/2019","02:25","16.7","278","17.3","09.2","N/A","991.6","2.55","1.07","1.08","0.98","6.25"
"07/11/2019","02:30","15.2","274","16.5","09.4","N/A","991.5","2.54","0.95","1.23","0.92","5.95"
"07/11/2019","02:35","18.5","275","19.5","09.4","N/A","991.6","2.58","0.88","1.22","0.92","5.95"
"07/11/2019","02:40","15.7","271","16.8","09.5","N/A","991.5","2.59","0.87","0.87","0.92","5.95"
"07/11/2019","02:45","14.8","256","16.3","09.5","N/A","991.5","2.62","0.78","0.78","0.82","5.45"
"07/11/2019","02:50","16.8","255","18.8","09.5","N/A","991.5","2.64","0.63","0.68","0.82","5.45"
"07/11/2019","02:55","19.4","260","23.2","09.4","N/A","991.5","2.67","0.92","0.93","0.82","5.45"
"07/11/2019","03:00","18.3","265","19.6","09.4","N/A","991.6","2.67","0.85","0.93","0.75","5.95"
"07/11/2019","03:05","19.7","269","22.3","09.4","N/A","991.6","2.71","1.11","1.11","0.75","5.95"
"07/11/2019","03:10","20.2","267","22.4","09.6","N/A","991.6","2.71","1.08","1.22","0.75","5.95"
"07/11/2019","03:15","20.8","271","24.1","09.9","N/A","991.7","2.76","0.79","0.79","0.81","6.25"
"07/11/2019","03:20","24.8","269","27.7","09.9","N/A","991.6","2.77","0.97","0.98","0.81","6.25"
"07/11/2019","03:25","23.1","271","24.5","10.0","N/A","991.6","2.79","0.69","1.05","0.81","6.25"
"07/11/2019","03:30","22.5","275","25.8","10.0","N/A","991.6","2.82","0.85","0.85","0.73","6.25"
"07/11/2019","03:35","23.1","278","26.7","10.0","N/A","991.6","2.84","0.57","1.08","0.73","6.25"
"07/11/2019","03:40","21.5","274","23.8","09.9","N/A","991.6","2.87","0.57","0.70","0.73","6.25"
"07/11/2019","03:45","21.4","282","23.4","09.9","N/A","991.6","2.90","0.71","0.71","0.68","5.69"
"07/11/2019","03:50","22.8","279","25.6","09.7","N/A","991.6","2.92","0.88","0.89","0.68","5.69"
"07/11/2019","03:55","23.5","278","25.7","09.6","N/A","991.5","2.94","0.76","0.76","0.68","5.69"
"07/11/2019","04:00","24.3","279","26.6","09.8","N/A","991.5","2.97","0.50","0.75","0.66","5.69"
"07/11/2019","04:05","24.7","279","27.4","09.6","N/A","991.5","3.01","0.57","0.67","0.66","5.69"
"07/11/2019","04:10","22.7","277","24.9","09.9","N/A","991.5","3.04","0.69","0.70","0.66","5.69"
"07/11/2019","04:15","24.7","277","26.3","09.4","N/A","991.6","3.05","0.79","0.86","0.66","5.45"
"07/11/2019","04:20","24.6","272","26.2","09.6","N/A","991.5","3.09","0.58","0.59","0.66","5.45"
"07/11/2019","04:25","26.6","278","28.4","09.3","N/A","991.6","3.13","0.49","0.56","0.66","5.45"
"07/11/2019","04:30","24.5","278","29.0","09.4","N/A","991.8","3.17","0.59","0.75","0.63","5.69"
"07/11/2019","04:35","23.2","276","24.8","09.5","N/A","991.6","3.20","0.80","0.80","0.63","5.69"
"07/11/2019","04:40","25.4","272","28.1","09.4","N/A","991.6","3.25","0.49","0.59","0.63","5.69"
"07/11/2019","04:45","22.7","275","25.7","09.5","N/A","991.6","3.30","0.72","0.72","0.52","5.95"
"07/11/2019","04:50","24.2","277","25.4","09.4","N/A","991.6","3.35","0.69","0.69","0.52","5.95"
"07/11/2019","04:55","24.9","274","27.5","09.3","N/A","991.6","3.38","0.40","0.51","0.52","5.95"
"07/11/2019","05:00","25.3","269","27.5","09.3","N/A","991.8","3.43","0.67","0.68","0.49","5.95"
"07/11/2019","05:05","21.7","274","24.4","09.4","N/A","991.8","3.46","0.58","0.58","0.49","5.95"
"07/11/2019","05:10","23.0","273","24.8","09.6","N/A","991.8","3.50","0.44","0.46","0.49","5.95"
"07/11/2019","05:15","21.9","275","26.4","09.5","N/A","991.8","3.55","0.49","0.49","0.49","5.23"
"07/11/2019","05:20","22.3","275","24.3","09.6","N/A","991.8","3.59","0.31","0.46","0.49","5.23"
"07/11/2019","05:25","21.1","276","25.4","09.8","N/A","991.8","3.64","0.43","0.43","0.49","5.23"
"07/11/2019","05:30","23.4","275","25.6","09.5","N/A","991.8","3.69","0.43","0.55","0.44","5.45"
"07/11/2019","05:35","23.3","263","25.2","09.4","N/A","991.8","3.73","0.46","0.52","0.44","5.45"
"07/11/2019","05:40","21.6","268","23.4","09.5","N/A","991.8","3.78","0.40","0.40","0.44","5.45"
"07/11/2019","05:45","23.2","271","26.3","09.4","N/A","991.8","3.82","0.42","0.42","0.40","4.83"
"07/11/2019","05:50","23.6","273","25.5","09.3","N/A","992.0","3.86","0.40","0.40","0.40","4.83"
"07/11/2019","05:55","24.7","272","27.5","09.3","N/A","991.6","3.89","0.55","0.55","0.40","4.83"
"07/11/2019","06:00","24.4","275","26.5","09.4","N/A","991.6","3.92","0.53","0.57","0.40","6.25"
"07/11/2019","06:05","26.0","277","29.6","09.5","N/A","992.0","3.97","0.48","0.48","0.40","6.25"
"07/11/2019","06:10","24.1","271","28.5","09.3","N/A","991.8","3.99","0.41","0.42","0.40","6.25"
"07/11/2019","06:15","22.0","275","25.4","09.4","N/A","991.8","4.02","0.42","0.44","0.37","5.23"
"07/11/2019","06:20","22.3","273","26.7","09.3","N/A","992.0","4.05","0.34","0.42","0.37","5.23"
"07/11/2019","06:25","24.6","276","27.2","09.2","N/A","991.8","4.09","0.47","0.47","0.37","5.23"
"07/11/2019","06:30","25.7","269","28.6","09.2","N/A","992.0","4.13","0.53","0.53","0.39","5.02"
"07/11/2019","06:35","23.8","277","26.2","09.3","N/A","992.1","4.17","0.42","0.42","0.39","5.02"
"07/11/2019","06:40","23.5","278","25.3","09.4","N/A","992.1","4.19","0.45","0.54","0.39","5.02"
"07/11/2019","06:45","23.1","274","25.2","09.4","N/A","992.3","4.22","0.41","0.58","0.40","7.32"
"07/11/2019","06:50","26.3","274","28.9","09.2","N/A","992.1","4.24","0.41","0.51","0.40","7.32"
"07/11/2019","06:55","26.5","272","28.7","09.2","N/A","992.3","4.27","0.47","0.47","0.40","7.32"
"07/11/2019","07:00","23.9","272","26.1","09.3","N/A","992.4","4.28","0.46","0.46","0.40","7.32"
"07/11/2019","07:05","25.6","270","28.4","09.3","N/A","992.3","4.29","0.49","0.53","0.40","7.32"
"07/11/2019","07:10","23.6","275","25.8","09.3","N/A","992.4","4.30","0.45","0.46","0.40","7.32"
"07/11/2019","07:15","22.1","271","25.0","09.3","N/A","992.6","4.32","0.41","0.63","0.41","6.92"
"07/11/2019","07:20","24.8","272","26.6","09.2","N/A","992.4","4.32","0.45","0.50","0.41","6.92"
"07/11/2019","07:25","24.5","274","25.9","09.2","N/A","992.6","4.33","0.48","0.48","0.41","6.92"
"07/11/2019","07:30","22.6","273","24.4","09.4","N/A","992.6","4.34","0.45","0.53","0.41","6.57"
"07/11/2019","07:35","24.0","267","26.1","09.6","N/A","992.6","4.34","0.45","0.45","0.41","6.57"
"07/11/2019","07:40","24.4","267","26.0","09.2","N/A","992.6","4.35","0.44","0.44","0.41","6.57"
"07/11/2019","07:45","24.8","265","26.9","09.3","N/A","992.6","4.34","0.35","0.43","0.39","7.32"
"07/11/2019","07:50","26.1","271","28.6","09.2","N/A","992.8","4.33","0.40","0.62","0.39","7.32"
"07/11/2019","07:55","24.0","271","26.1","09.0","N/A","992.9","4.32","0.50","0.50","0.39","7.32"
"07/11/2019","08:00","20.3","274","23.5","09.3","N/A","992.9","4.32","0.51","0.51","0.43","6.57"
"07/11/2019","08:05","24.5","274","27.1","09.2","N/A","992.9","4.32","0.35","0.50","0.43","6.57"
"07/11/2019","08:10","26.4","283","29.1","09.2","N/A","993.1","4.31","0.61","0.61","0.43","6.57"
"07/11/2019","08:15","27.0","272","29.6","09.1","N/A","993.1","4.29","0.52","0.52","0.44","7.76"
"07/11/2019","08:20","24.4","276","27.4","08.9","N/A","993.2","4.28","0.60","0.60","0.44","7.76"
"07/11/2019","08:25","23.1","274","26.5","08.9","N/A","993.1","4.25","0.64","0.64","0.44","7.76"
"07/11/2019","08:30","21.6","279","23.6","09.1","N/A","993.1","4.24","0.39","0.58","0.48","6.57"
"07/11/2019","08:35","21.0","271","23.9","09.3","N/A","993.2","4.21","0.59","0.59","0.48","6.57"
"07/11/2019","08:40","20.7","278","22.2","09.3","N/A","993.1","4.20","0.54","0.60","0.48","6.57"
"07/11/2019","08:45","22.1","278","25.4","09.2","N/A","993.4","4.19","0.53","0.53","0.49","8.26"
"07/11/2019","08:50","22.2","274","24.6","09.1","N/A","993.4","4.17","0.53","0.64","0.49","8.26"
"07/11/2019","08:55","23.6","280","26.2","08.9","N/A","993.4","4.16","0.52","0.52","0.49","8.26"
"07/11/2019","09:00","20.5","280","22.0","08.9","N/A","993.4","4.14","0.62","0.62","0.51","9.48"
"07/11/2019","09:05","19.1","278","21.3","08.8","N/A","993.6","4.11","0.44","0.57","0.51","9.48"
"07/11/2019","09:10","19.3","277","21.3","08.8","N/A","993.6","4.11","0.52","0.52","0.51","9.48"
"07/11/2019","09:15","17.9","278","21.4","09.3","N/A","993.4","4.07","0.41","0.43","0.48","8.26"
"07/11/2019","09:20","19.8","282","22.5","08.9","N/A","993.7","4.03","0.50","0.64","0.48","8.26"
"07/11/2019","09:25","19.8","278","21.2","09.1","N/A","993.7","4.02","0.55","0.67","0.48","8.26"
"07/11/2019","09:30","19.1","275","20.6","09.1","N/A","993.9","3.98","0.53","0.53","0.51","7.32"
"07/11/2019","09:35","17.6","274","19.8","09.4","N/A","993.9","3.95","0.73","0.73","0.51","7.32"
"07/11/2019","09:40","22.3","268","23.1","09.3","N/A","993.9","3.91","0.61","0.64","0.51","7.32"
"07/11/2019","09:45","17.8","280","19.9","09.4","N/A","994.0","3.89","0.55","0.55","0.57","7.76"
"07/11/2019","09:50","19.0","270","20.7","09.3","N/A","994.0","3.86","0.52","0.77","0.57","7.76"
"07/11/2019","09:55","20.0","272","21.6","09.3","N/A","993.9","3.83","0.86","0.87","0.57","7.76"
"07/11/2019","10:00","20.0","265","21.6","09.4","N/A","994.0","3.77","0.60","0.70","0.59","7.76"
"07/11/2019","10:05","19.7","264","22.5","09.6","N/A","994.0","3.72","0.62","0.70","0.59","7.76"
"07/11/2019","10:10","21.3","271","23.8","09.5","N/A","994.0","3.67","0.52","0.54","0.59","7.76"
"07/11/2019","10:15","18.8","271","21.5","09.6","N/A","994.4","3.63","0.65","0.65","0.59","7.32"
"07/11/2019","10:20","20.9","274","23.2","09.6","N/A","994.2","3.57","0.62","0.64","0.59","7.32"
"07/11/2019","10:25","18.7","265","21.3","09.5","N/A","994.0","3.52","0.58","0.58","0.59","7.32"
"07/11/2019","10:30","18.4","274","19.5","09.6","N/A","994.3","3.48","0.76","0.76","0.61","9.48"
"07/11/2019","10:35","17.4","272","19.8","09.7","N/A","994.4","3.43","0.61","0.61","0.61","9.48"
"07/11/2019","10:40","17.1","268","19.8","09.9","N/A","994.2","3.36","0.87","0.88","0.61","9.48"
"07/11/2019","10:45","16.3","266","18.0","09.8","N/A","994.3","3.32","0.94","0.94","0.67","9.48"
"07/11/2019","10:50","17.8","266","19.1","09.8","N/A","994.2","3.26","0.66","0.74","0.67","9.48"
"07/11/2019","10:55","16.5","264","18.1","09.9","N/A","994.3","3.19","0.69","0.69","0.67","9.48"
"07/11/2019","11:00","17.5","272","19.1","10.0","N/A","994.3","3.15","0.63","0.64","0.63","8.83"
"07/11/2019","11:05","17.2","272","18.7","10.0","N/A","994.1","3.10","0.62","0.63","0.63","8.83"
"07/11/2019","11:10","15.6","276","16.9","10.2","N/A","994.1","3.04","0.58","0.63","0.63","8.83"
"07/11/2019","11:15","15.8","271","18.1","10.1","N/A","994.1","2.98","0.64","0.70","0.68","8.83"
"07/11/2019","11:20","16.4","273","19.0","10.3","N/A","994.0","2.94","0.71","0.71","0.68","8.83"
"07/11/2019","11:25","17.5","272","18.9","10.3","N/A","995.1","2.89","0.64","0.65","0.68","8.83"
"07/11/2019","11:30","15.8","271","17.0","10.4","N/A","994.1","2.83","0.68","0.93","0.62","8.26"
"07/11/2019","11:35","15.1","266","17.9","10.5","N/A","994.1","2.80","0.71","0.71","0.62","8.26"
"07/11/2019","11:40","15.5","273","17.2","10.7","N/A","994.1","2.77","0.72","0.73","0.62","8.26"
"07/11/2019","11:45","18.0","274","19.4","10.6","N/A","993.9","2.73","0.69","0.69","0.65","8.83"
"07/11/2019","11:50","17.5","269","19.2","10.6","N/A","993.9","2.65","0.55","0.65","0.65","8.83"
"07/11/2019","11:55","17.6","274","19.7","10.6","N/A","994.1","2.61","0.56","0.79","0.65","8.83"
"07/11/2019","12:00","16.5","274","17.6","10.6","N/A","993.9","2.60","0.64","0.65","0.60","8.83"
"07/11/2019","12:05","16.2","272","18.1","10.7","N/A","994.0","2.56","0.81","0.82","0.60","8.83"
"07/11/2019","12:10","15.8","276","17.6","10.7","N/A","994.2","2.52","0.50","0.52","0.60","8.83"
"07/11/2019","12:15","15.8","271","17.2","10.9","N/A","994.2","2.47","0.59","0.59","0.59","13.48"
"07/11/2019","12:20","14.8","269","16.7","10.8","N/A","994.2","2.46","0.52","0.66","0.59","13.48"
"07/11/2019","12:25","16.3","272","17.1","10.8","N/A","994.2","2.44","0.47","0.64","0.59","13.48"
"07/11/2019","12:30","15.5","273","17.3","10.6","N/A","994.2","2.41","0.64","0.65","0.57","9.48"
"07/11/2019","12:35","17.2","269","20.1","10.9","N/A","994.0","2.37","0.66","0.67","0.57","9.48"
"07/11/2019","12:40","16.5","269","17.6","11.1","N/A","994.2","2.36","0.68","0.68","0.57","9.48"
"07/11/2019","12:45","13.5","274","15.5","11.2","N/A","994.2","2.33","0.60","0.60","0.58","8.26"
"07/11/2019","12:50","13.5","269","14.8","11.2","N/A","994.2","2.29","0.49","0.93","0.58","8.26"
"07/11/2019","12:55","13.5","269","14.7","11.2","N/A","994.2","2.27","0.63","0.63","0.58","8.26"
"07/11/2019","13:00","12.6","252","15.5","11.4","N/A","994.2","2.26","0.57","0.57","0.55","8.26"
"07/11/2019","13:05","14.0","256","15.2","11.3","N/A","994.4","2.24","0.56","0.88","0.55","8.26"
"07/11/2019","13:10","16.2","257","17.4","11.3","N/A","994.2","2.24","0.49","0.49","0.55","8.26"
"07/11/2019","13:15","14.0","264","15.4","11.3","N/A","994.2","2.23","0.68","0.68","0.53","6.92"
"07/11/2019","13:20","14.0","260","15.4","11.1","N/A","994.4","2.24","0.49","0.51","0.53","6.92"
"07/11/2019","13:25","16.4","262","18.0","11.1","N/A","994.4","2.24","0.53","0.58","0.53","6.92"
"07/11/2019","13:30","17.0","256","18.1","10.9","N/A","994.4","2.25","0.58","0.58","0.48","5.95"
"07/11/2019","13:35","14.6","245","16.2","10.9","N/A","994.4","2.25","0.53","0.53","0.48","5.95"
"07/11/2019","13:40","14.6","243","16.5","11.2","N/A","994.4","2.24","0.51","0.55","0.48","5.95"
"07/11/2019","13:45","14.4","242","15.8","11.0","N/A","994.2","2.24","0.62","0.63","0.50","11.13"
"07/11/2019","13:50","13.0","242","14.6","11.1","N/A","994.2","2.25","0.55","0.55","0.50","11.13"
"07/11/2019","13:55","13.6","243","15.3","10.9","N/A","994.2","2.24","0.62","0.62","0.50","11.13"
"07/11/2019","14:00","14.6","251","17.0","10.8","N/A","994.2","2.24","0.58","0.58","0.45","11.13"
"07/11/2019","14:05","14.0","238","15.3","10.8","N/A","994.4","2.25","0.52","0.59","0.45","11.13"
"07/11/2019","14:10","23.8","223","28.0","10.4","N/A","994.2","2.27","0.77","0.77","0.45","11.13"
"07/11/2019","14:15","27.0","232","30.7","09.4","N/A","994.2","2.29","0.39","0.56","0.51","10.24"
"07/11/2019","14:20","25.2","231","29.8","09.2","N/A","994.7","2.31","0.65","0.67","0.51","10.24"
"07/11/2019","14:25","11.0","256","13.2","08.3","N/A","994.8","2.32","0.63","0.73","0.51","10.24"
"07/11/2019","14:30","12.7","247","14.5","09.0","N/A","994.8","2.35","0.54","0.55","0.49","6.25"
"07/11/2019","14:35","15.4","251","16.5","09.1","N/A","994.8","2.37","0.52","0.52","0.49","6.25"
"07/11/2019","14:40","13.6","265","14.9","09.0","N/A","994.8","2.37","0.46","0.49","0.49","6.25"
"07/11/2019","14:45","12.0","258","13.1","09.1","N/A","994.7","2.39","0.46","0.53","0.44","9.48"
"07/11/2019","14:50","11.4","252","12.0","09.5","N/A","994.7","2.40","0.51","0.53","0.44","9.48"
"07/11/2019","14:55","09.8","254","11.1","09.7","N/A","994.8","2.43","0.39","0.39","0.44","9.48"
"07/11/2019","15:00","06.2","252","07.3","09.6","N/A","994.7","2.45","0.56","0.56","0.44","7.76"
"07/11/2019","15:05","09.4","233","10.6","09.7","N/A","994.5","2.45","0.47","0.60","0.44","7.76"
"07/11/2019","15:10","09.4","238","10.4","09.6","N/A","994.7","2.48","0.49","0.50","0.44","7.76"
"07/11/2019","15:15","09.6","235","11.0","09.7","N/A","994.5","2.48","0.55","0.55","0.44","13.48"
"07/11/2019","15:20","11.0","235","12.0","09.7","N/A","994.5","2.50","0.47","0.47","0.44","13.48"
"07/11/2019","15:25","10.5","234","12.2","09.8","N/A","994.7","2.51","0.40","0.62","0.44","13.48"
"07/11/2019","15:30","13.6","244","15.4","09.9","N/A","994.5","2.54","0.48","0.48","0.42","8.26"
"07/11/2019","15:35","15.1","245","17.3","09.9","N/A","994.7","2.56","0.53","0.53","0.42","8.26"
"07/11/2019","15:40","13.2","251","14.2","09.9","N/A","994.7","2.57","0.51","0.51","0.42","8.26"
"07/11/2019","15:45","13.8","244","16.1","09.9","N/A","994.5","2.60","0.41","0.41","0.44","9.48"
"07/11/2019","15:50","13.1","246","14.5","09.8","N/A","994.7","2.61","0.44","0.44","0.44","9.48"
"07/11/2019","15:55","12.2","246","13.7","09.9","N/A","994.7","2.64","0.39","0.51","0.44","9.48"
"07/11/2019","16:00","10.9","247","12.5","09.8","N/A","994.9","2.67","0.39","0.46","0.42","8.83"
"07/11/2019","16:05","11.4","236","12.4","09.9","N/A","994.9","2.69","0.37","0.37","0.42","8.83"
"07/11/2019","16:10","10.6","236","11.6","09.9","N/A","995.1","2.71","0.47","0.47","0.42","8.83"
"07/11/2019","16:15","09.7","227","10.7","09.8","N/A","995.1","2.74","0.46","0.46","0.42","8.83"
"07/11/2019","16:20","10.2","230","11.4","09.9","N/A","995.2","2.75","0.44","0.52","0.42","8.83"
"07/11/2019","16:25","11.9","216","13.3","09.9","N/A","995.4","2.78","0.64","0.64","0.42","8.83"
