"Date","Time","WSPD","WD","GST","ATMP","WTMP","BARO","DEPTH","AWVHT","MWVHT","WVHT","APD"
"04/11/2019","05:00","13.9","263","14.7","12.2","N/A","983.4","4.21","0.83","0.83","0.84","13.48"
"04/11/2019","05:05","14.6","264","15.8","12.2","N/A","983.4","4.18","0.88","1.18","0.84","13.48"
"04/11/2019","05:10","12.4","264","15.0","12.3","N/A","983.4","4.19","0.94","0.94","0.84","13.48"
"04/11/2019","05:15","13.1","267","15.3","12.1","N/A","983.3","4.18","0.92","0.92","0.86","13.48"
"04/11/2019","05:20","13.9","271","15.0","12.1","N/A","983.4","4.14","0.84","0.85","0.86","13.48"
"04/11/2019","05:25","11.8","276","12.6","12.0","N/A","983.4","4.14","0.96","0.96","0.86","13.48"
"04/11/2019","05:30","10.2","278","10.8","12.1","N/A","983.4","4.09","0.63","0.94","0.85","13.48"
"04/11/2019","05:35","10.3","277","11.4","12.0","N/A","983.3","4.09","0.90","0.90","0.85","13.48"
"04/11/2019","05:40","09.2","281","10.6","12.1","N/A","983.3","4.06","0.76","0.95","0.85","13.48"
"04/11/2019","05:45","09.1","282","10.4","12.2","N/A","983.3","4.04","0.75","1.00","0.76","15.06"
"04/11/2019","05:50","08.7","274","09.6","12.2","N/A","983.1","3.97","0.59","0.82","0.76","15.06"
"04/11/2019","05:55","09.2","273","10.1","12.1","N/A","983.4","3.95","1.08","1.08","0.76","15.06"
"04/11/2019","06:00","07.9","271","08.6","12.2","N/A","983.4","3.92","0.81","1.03","0.83","13.48"
"04/11/2019","06:05","07.1","256","08.0","12.2","N/A","983.4","3.88","0.99","0.99","0.83","13.48"
"04/11/2019","06:10","06.4","250","06.9","12.1","N/A","983.4","3.85","0.72","0.73","0.83","13.48"
"04/11/2019","06:15","06.4","245","06.6","12.1","N/A","983.3","3.78","0.91","0.92","0.92","13.48"
"04/11/2019","06:20","05.9","241","06.7","12.1","N/A","983.3","3.73","1.21","1.22","0.92","13.48"
"04/11/2019","06:25","06.6","245","07.0","12.0","N/A","983.3","3.65","0.93","1.25","0.92","13.48"
"04/11/2019","06:30","06.1","233","06.7","11.9","N/A","983.3","3.60","0.94","0.94","0.91","13.48"
"04/11/2019","06:35","05.2","243","05.8","11.9","N/A","983.3","3.55","0.75","0.96","0.91","13.48"
"04/11/2019","06:40","06.3","253","07.4","11.9","N/A","983.3","3.49","1.00","1.04","0.91","13.48"
"04/11/2019","06:45","06.7","254","07.9","12.0","N/A","983.3","3.42","0.79","1.10","0.88","15.06"
"04/11/2019","06:50","06.2","251","06.8","12.0","N/A","983.4","3.37","0.70","0.76","0.88","15.06"
"04/11/2019","06:55","05.2","240","05.6","12.1","N/A","983.4","3.32","1.25","1.25","0.88","15.06"
"04/11/2019","07:00","04.8","240","05.4","12.0","N/A","983.3","3.26","1.02","1.13","0.85","15.06"
"04/11/2019","07:05","04.6","234","05.1","12.1","N/A","983.3","3.22","0.76","0.88","0.85","15.06"
"04/11/2019","07:10","03.2","242","03.7","12.1","N/A","983.4","3.16","0.56","1.01","0.85","15.06"
"04/11/2019","07:15","02.0","228","02.4","12.1","N/A","983.4","3.13","0.93","1.32","0.89","8.83"
"04/11/2019","07:20","02.3","229","02.9","12.1","N/A","983.3","3.06","0.89","0.95","0.89","8.83"
"04/11/2019","07:25","03.5","218","04.2","12.1","N/A","983.4","3.00","0.69","0.79","0.89","8.83"
"04/11/2019","07:30","05.0","220","05.5","12.3","N/A","983.4","2.97","1.18","1.19","0.82","12.19"
"04/11/2019","07:35","06.6","219","07.5","12.4","N/A","983.3","2.91","0.98","0.98","0.82","12.19"
"04/11/2019","07:40","05.8","234","06.5","12.5","N/A","983.4","2.86","0.71","0.92","0.82","12.19"
"04/11/2019","07:45","05.1","234","06.1","12.4","N/A","983.3","2.82","1.11","1.12","0.77","13.48"
"04/11/2019","07:50","05.0","234","05.3","12.5","N/A","983.4","2.78","0.88","0.89","0.77","13.48"
"04/11/2019","07:55","03.1","231","03.5","12.6","N/A","983.3","2.76","0.87","0.87","0.77","13.48"
"04/11/2019","08:00","04.3","218","04.7","12.5","N/A","983.4","2.71","1.04","1.05","0.77","13.48"
"04/11/2019","08:05","03.2","218","03.8","12.6","N/A","983.3","2.68","0.75","0.76","0.77","13.48"
"04/11/2019","08:10","05.2","221","06.4","12.4","N/A","983.4","2.67","0.93","0.95","0.77","13.48"
"04/11/2019","08:15","08.0","223","08.6","12.2","N/A","983.6","2.59","0.74","1.18","0.83","12.19"
"04/11/2019","08:20","07.7","228","09.5","12.1","N/A","983.6","2.58","0.85","0.85","0.83","12.19"
"04/11/2019","08:25","06.3","218","07.0","12.3","N/A","983.6","2.58","0.68","0.68","0.83","12.19"
"04/11/2019","08:30","07.2","212","07.8","12.6","N/A","983.6","2.53","1.05","1.06","0.72","13.48"
"04/11/2019","08:35","05.6","219","06.2","12.7","N/A","983.3","2.49","0.70","0.78","0.72","13.48"
"04/11/2019","08:40","04.3","228","05.4","12.7","N/A","983.4","2.48","0.64","0.77","0.72","13.48"
"04/11/2019","08:45","03.3","229","03.7","12.6","N/A","983.3","2.45","0.68","0.68","0.66","13.48"
"04/11/2019","08:50","04.6","236","05.4","12.7","N/A","983.4","2.44","0.85","0.85","0.66","13.48"
"04/11/2019","08:55","07.4","241","08.7","12.5","N/A","983.6","2.45","0.71","0.71","0.66","13.48"
"04/11/2019","09:00","07.8","209","09.5","11.8","N/A","983.8","2.40","0.68","0.68","0.66","13.48"
"04/11/2019","09:05","06.0","182","07.0","11.4","N/A","983.8","2.41","0.62","0.71","0.66","13.48"
"04/11/2019","09:10","04.2","210","04.8","11.3","N/A","983.6","2.41","0.60","0.63","0.66","13.48"
"04/11/2019","09:15","03.3","220","04.5","11.4","N/A","983.6","2.40","0.69","0.69","0.60","6.92"
"04/11/2019","09:20","03.8","249","04.4","11.5","N/A","983.4","2.39","0.86","0.87","0.60","6.92"
"04/11/2019","09:25","03.5","229","03.7","11.6","N/A","983.6","2.40","0.64","0.64","0.60","6.92"
"04/11/2019","09:30","03.4","219","03.8","11.7","N/A","983.6","2.42","0.74","0.74","0.65","13.48"
"04/11/2019","09:35","05.3","204","06.0","11.8","N/A","983.6","2.42","0.73","0.73","0.65","13.48"
"04/11/2019","09:40","22.6","219","23.8","11.4","N/A","983.4","2.43","0.53","0.69","0.65","13.48"
"04/11/2019","09:45","20.1","211","22.1","11.1","N/A","983.3","2.43","0.68","0.70","0.65","5.45"
"04/11/2019","09:50","21.0","223","22.0","11.1","N/A","983.6","2.44","0.48","0.93","0.65","5.45"
"04/11/2019","09:55","20.6","215","21.9","11.1","N/A","983.4","2.45","0.64","0.65","0.65","5.45"
"04/11/2019","10:00","16.8","200","18.5","10.8","N/A","983.6","2.43","0.88","0.88","0.63","6.92"
"04/11/2019","10:05","12.0","188","12.9","10.9","N/A","983.6","2.46","0.79","0.79","0.63","6.92"
"04/11/2019","10:10","09.9","181","11.4","11.1","N/A","983.6","2.49","0.69","0.70","0.63","6.92"
"04/11/2019","10:15","09.5","171","10.9","11.4","N/A","983.6","2.51","0.64","0.71","0.63","12.19"
"04/11/2019","10:20","09.3","165","10.6","11.5","N/A","983.6","2.51","0.73","0.73","0.63","12.19"
"04/11/2019","10:25","08.5","160","09.1","11.6","N/A","983.6","2.50","0.77","0.94","0.63","12.19"
"04/11/2019","10:30","07.2","166","08.4","11.9","N/A","983.4","2.52","0.59","0.82","0.61","11.13"
"04/11/2019","10:35","07.9","179","08.5","12.1","N/A","983.6","2.53","0.50","0.56","0.61","11.13"
"04/11/2019","10:40","05.1","251","06.4","12.2","N/A","983.8","2.55","0.59","0.63","0.61","11.13"
"04/11/2019","10:45","04.3","241","05.6","11.9","N/A","983.4","2.57","0.48","0.63","0.58","5.02"
"04/11/2019","10:50","02.6","146","02.9","12.1","N/A","983.6","2.58","0.59","0.59","0.58","5.02"
"04/11/2019","10:55","00.0","000","00.0","12.1","N/A","983.6","2.59","0.71","0.71","0.58","5.02"
"04/11/2019","11:00","02.5","233","03.6","13.1","N/A","983.4","2.59","0.44","0.61","0.52","5.02"
"04/11/2019","11:05","12.5","226","14.6","13.3","N/A","983.3","2.62","0.49","0.68","0.52","5.02"
"04/11/2019","11:10","14.5","229","16.2","13.4","N/A","983.3","2.64","0.71","0.71","0.52","5.02"
"04/11/2019","11:15","16.1","227","17.6","13.3","N/A","983.3","2.63","0.60","0.72","0.55","12.19"
"04/11/2019","11:20","13.6","231","14.5","13.2","N/A","983.3","2.66","0.59","0.59","0.55","12.19"
"04/11/2019","11:25","13.7","232","15.6","13.2","N/A","983.3","2.67","0.52","0.77","0.55","12.19"
"04/11/2019","11:30","20.0","233","24.7","12.8","N/A","983.3","2.68","0.55","0.68","0.52","5.95"
"04/11/2019","11:35","11.2","237","12.4","12.0","N/A","983.6","2.69","0.77","0.78","0.52","5.95"
"04/11/2019","11:40","12.2","227","13.1","12.3","N/A","983.4","2.72","0.69","0.70","0.52","5.95"
"04/11/2019","11:45","11.0","253","12.0","12.4","N/A","983.4","2.73","0.63","0.63","0.55","7.76"
"04/11/2019","11:50","08.5","255","09.1","12.4","N/A","983.3","2.73","0.43","0.80","0.55","7.76"
"04/11/2019","11:55","08.0","252","08.7","12.6","N/A","983.4","2.75","0.58","0.58","0.55","7.76"
"04/11/2019","12:00","10.0","257","12.5","12.0","N/A","983.6","2.78","0.54","0.54","0.55","13.48"
"04/11/2019","12:05","12.1","260","13.6","11.9","N/A","983.6","2.81","0.70","0.70","0.55","13.48"
"04/11/2019","12:10","13.0","252","14.6","11.4","N/A","983.6","2.83","0.70","0.70","0.55","13.48"
"04/11/2019","12:15","21.4","234","24.3","11.1","N/A","983.8","2.87","0.48","0.64","0.52","12.19"
"04/11/2019","12:20","13.1","207","14.6","10.0","N/A","983.8","2.89","0.58","0.58","0.52","12.19"
"04/11/2019","12:25","12.9","243","15.1","10.6","N/A","983.6","2.92","0.65","0.65","0.52","12.19"
"04/11/2019","12:30","10.7","240","12.0","11.1","N/A","983.6","2.98","0.79","0.80","0.50","10.24"
"04/11/2019","12:35","09.5","243","10.9","11.1","N/A","983.6","3.01","0.62","0.62","0.50","10.24"
"04/11/2019","12:40","10.3","229","11.5","11.1","N/A","983.6","3.05","0.55","0.55","0.50","10.24"
"04/11/2019","12:45","08.9","216","10.2","11.0","N/A","983.6","3.08","0.46","0.63","0.51","9.48"
"04/11/2019","12:50","09.1","214","10.3","11.3","N/A","983.6","3.13","0.56","0.56","0.51","9.48"
"04/11/2019","12:55","09.0","202","09.7","11.3","N/A","983.4","3.16","0.56","0.56","0.51","9.48"
"04/11/2019","13:00","07.3","205","08.8","11.2","N/A","983.4","3.21","0.56","0.57","0.48","9.48"
"04/11/2019","13:05","08.2","193","10.1","11.0","N/A","983.6","3.23","0.56","0.56","0.48","9.48"
"04/11/2019","13:10","08.4","201","09.7","11.2","N/A","983.4","3.29","0.56","0.66","0.48","9.48"
"04/11/2019","13:15","10.7","219","11.6","11.3","N/A","983.6","3.32","0.74","0.74","0.52","10.24"
"04/11/2019","13:20","10.4","223","11.1","11.2","N/A","983.6","3.35","0.65","0.65","0.52","10.24"
"04/11/2019","13:25","07.9","240","08.4","11.2","N/A","983.6","3.39","0.44","0.61","0.52","10.24"
"04/11/2019","13:30","06.1","254","07.0","11.2","N/A","983.6","3.43","0.55","0.56","0.55","7.76"
"04/11/2019","13:35","05.3","261","06.0","11.3","N/A","983.6","3.47","0.59","0.70","0.55","7.76"
"04/11/2019","13:40","04.7","248","05.2","11.4","N/A","983.6","3.53","0.44","0.59","0.55","7.76"
"04/11/2019","13:45","06.5","244","07.6","11.4","N/A","983.8","3.57","0.57","0.73","0.56","13.48"
"04/11/2019","13:50","04.2","227","04.8","11.4","N/A","983.6","3.61","0.53","0.53","0.56","13.48"
"04/11/2019","13:55","03.9","216","04.5","11.7","N/A","983.6","3.65","0.57","0.60","0.56","13.48"
"04/11/2019","14:00","02.6","205","03.2","11.6","N/A","983.6","3.69","0.69","0.70","0.59","12.19"
"04/11/2019","14:05","04.1","198","04.5","11.5","N/A","983.6","3.74","0.71","0.71","0.59","12.19"
"04/11/2019","14:10","03.8","191","04.1","11.6","N/A","983.8","3.76","0.86","0.86","0.59","12.19"
"04/11/2019","14:15","03.9","196","04.5","12.1","N/A","983.8","3.81","0.67","0.67","0.61","11.13"
"04/11/2019","14:20","03.4","174","04.2","12.3","N/A","983.8","3.87","0.68","0.68","0.61","11.13"
"04/11/2019","14:25","04.3","167","04.7","12.1","N/A","983.8","3.90","0.71","0.72","0.61","11.13"
"04/11/2019","14:30","05.2","174","05.9","12.3","N/A","983.8","3.94","0.82","0.82","0.62","12.19"
"04/11/2019","14:35","03.9","160","04.7","12.0","N/A","983.9","3.96","0.65","0.74","0.62","12.19"
"04/11/2019","14:40","05.0","157","05.5","12.0","N/A","983.9","4.01","0.79","0.80","0.62","12.19"
"04/11/2019","14:45","04.7","151","05.3","12.1","N/A","983.9","4.03","0.71","0.83","0.67","12.19"
"04/11/2019","14:50","05.7","151","06.0","12.0","N/A","984.1","4.06","0.77","0.77","0.67","12.19"
"04/11/2019","14:55","06.2","149","07.2","12.0","N/A","984.1","4.08","0.49","0.71","0.67","12.19"
"04/11/2019","15:00","05.7","152","06.6","12.1","N/A","983.9","4.12","0.83","0.83","0.66","7.32"
"04/11/2019","15:05","05.1","156","06.4","12.1","N/A","984.1","4.14","0.75","0.75","0.66","7.32"
"04/11/2019","15:10","04.1","154","05.1","12.2","N/A","983.9","4.16","0.58","1.02","0.66","7.32"
"04/11/2019","15:15","03.7","127","04.2","12.1","N/A","984.1","4.19","0.68","0.68","0.69","11.13"
"04/11/2019","15:20","04.5","130","05.0","12.0","N/A","983.9","4.22","0.59","0.59","0.69","11.13"
"04/11/2019","15:25","04.6","140","05.0","12.1","N/A","984.1","4.24","0.74","0.74","0.69","11.13"
"04/11/2019","15:30","04.5","181","04.8","12.1","N/A","984.2","4.26","0.74","0.74","0.71","11.13"
"04/11/2019","15:35","04.8","173","05.7","12.0","N/A","984.1","4.27","0.97","0.98","0.71","11.13"
"04/11/2019","15:40","04.6","191","05.8","11.9","N/A","984.2","4.28","0.66","0.73","0.71","11.13"
"04/11/2019","15:45","05.1","172","06.6","11.9","N/A","984.2","4.29","0.75","0.75","0.72","12.19"
"04/11/2019","15:50","03.4","201","04.0","11.9","N/A","984.4","4.28","0.63","0.90","0.72","12.19"
"04/11/2019","15:55","02.5","195","03.3","11.9","N/A","984.2","4.29","0.72","0.72","0.72","12.19"
"04/11/2019","16:00","00.6","161","01.1","11.9","N/A","984.2","4.28","0.70","0.95","0.70","11.13"
"04/11/2019","16:05","01.9","166","02.5","11.9","N/A","984.4","4.30","0.83","0.83","0.70","11.13"
"04/11/2019","16:10","01.4","137","02.2","12.0","N/A","984.4","4.30","0.66","1.02","0.70","11.13"
"04/11/2019","16:15","01.4","155","01.6","12.0","N/A","984.4","4.30","0.92","0.92","0.72","8.83"
"04/11/2019","16:20","01.5","132","01.8","12.0","N/A","984.4","4.29","0.88","0.88","0.72","8.83"
"04/11/2019","16:25","00.6","154","01.0","12.1","N/A","984.4","4.27","0.92","1.26","0.72","8.83"
"04/11/2019","16:30","04.2","125","04.7","12.1","N/A","984.4","4.31","0.49","0.83","0.72","8.83"
"04/11/2019","16:35","07.8","154","09.2","12.1","N/A","984.6","4.27","0.87","0.94","0.72","8.83"
"04/11/2019","16:40","10.2","173","11.8","11.1","N/A","984.6","4.27","0.76","0.76","0.72","8.83"
"04/11/2019","16:45","07.4","168","08.6","11.2","N/A","984.6","4.25","0.74","0.77","0.75","8.83"
"04/11/2019","16:50","05.7","157","06.3","11.0","N/A","984.6","4.24","0.65","0.72","0.75","8.83"
"04/11/2019","16:55","04.4","154","04.9","11.2","N/A","984.6","4.24","0.67","0.88","0.75","8.83"
"04/11/2019","17:00","03.9","140","04.7","11.4","N/A","984.6","4.24","0.74","0.91","0.80","12.19"
"04/11/2019","17:05","04.1","132","04.4","11.5","N/A","984.7","4.21","0.86","1.25","0.80","12.19"
"04/11/2019","17:10","03.3","141","04.2","11.5","N/A","984.7","4.22","1.15","1.15","0.80","12.19"
"04/11/2019","17:15","05.0","149","05.7","11.6","N/A","984.7","4.22","0.79","0.79","0.84","8.26"
"04/11/2019","17:20","04.8","139","05.5","11.6","N/A","984.9","4.19","0.87","0.99","0.84","8.26"
"04/11/2019","17:25","03.8","125","04.3","11.6","N/A","984.9","4.17","0.97","0.98","0.84","8.26"
"04/11/2019","17:30","04.0","138","04.3","11.6","N/A","984.9","4.16","1.09","1.09","0.83","13.48"
"04/11/2019","17:35","04.7","151","05.6","11.6","N/A","984.9","4.12","0.73","0.73","0.83","13.48"
"04/11/2019","17:40","05.5","133","05.8","11.5","N/A","984.9","4.10","0.73","0.88","0.83","13.48"
"04/11/2019","17:45","06.2","132","06.9","11.6","N/A","984.7","4.07","0.84","0.84","0.72","8.26"
"04/11/2019","17:50","05.3","144","05.9","11.6","N/A","984.9","4.05","0.99","0.99","0.72","8.26"
"04/11/2019","17:55","04.7","139","05.5","11.8","N/A","984.9","4.05","1.09","1.09","0.72","8.26"
"04/11/2019","18:00","03.6","168","04.4","11.9","N/A","984.9","4.01","1.00","1.00","0.83","13.48"
"04/11/2019","18:05","04.3","200","05.0","12.0","N/A","985.0","3.98","0.73","0.96","0.83","13.48"
"04/11/2019","18:10","05.8","199","06.1","12.0","N/A","985.0","3.93","0.95","0.95","0.83","13.48"
"04/11/2019","18:15","05.3","202","05.6","12.0","N/A","985.2","3.93","1.03","1.06","0.88","19.70"
"04/11/2019","18:20","05.0","195","05.4","12.0","N/A","985.2","3.88","0.76","1.25","0.88","19.70"
"04/11/2019","18:25","05.0","196","06.1","12.1","N/A","985.0","3.84","1.07","1.07","0.88","19.70"
"04/11/2019","18:30","05.0","178","05.7","12.0","N/A","985.2","3.85","0.71","1.02","0.86","17.07"
"04/11/2019","18:35","04.5","178","05.4","12.1","N/A","985.2","3.82","0.66","0.82","0.86","17.07"
"04/11/2019","18:40","04.5","150","05.0","12.2","N/A","985.2","3.74","0.92","1.01","0.86","17.07"
"04/11/2019","18:45","05.1","172","05.9","12.2","N/A","985.0","3.69","0.82","1.02","0.85","13.48"
"04/11/2019","18:50","05.7","173","06.8","12.3","N/A","985.4","3.67","1.01","1.01","0.85","13.48"
"04/11/2019","18:55","06.2","181","06.9","12.4","N/A","985.4","3.64","0.78","0.85","0.85","13.48"
"04/11/2019","19:00","12.1","209","15.0","12.3","N/A","985.7","3.59","0.94","0.94","0.85","15.06"
"04/11/2019","19:05","08.6","255","14.9","09.0","N/A","985.7","3.54","0.92","1.02","0.85","15.06"
"04/11/2019","19:10","03.6","198","05.8","09.3","N/A","985.5","3.50","0.93","1.11","0.85","15.06"
"04/11/2019","19:15","00.6","182","01.3","09.7","N/A","985.4","3.46","1.11","1.12","0.96","15.06"
"04/11/2019","19:20","02.2","176","02.7","09.7","N/A","985.5","3.41","1.00","1.00","0.96","15.06"
"04/11/2019","19:25","03.6","180","04.5","10.0","N/A","985.4","3.38","0.81","1.08","0.96","15.06"
"04/11/2019","19:30","03.9","155","04.3","10.4","N/A","985.4","3.37","0.84","0.92","0.88","9.48"
"04/11/2019","19:35","04.8","128","05.1","10.4","N/A","985.4","3.34","0.99","0.99","0.88","9.48"
"04/11/2019","19:40","04.3","134","04.7","10.5","N/A","985.4","3.28","1.26","1.26","0.88","9.48"
"04/11/2019","19:45","05.1","120","05.5","10.8","N/A","985.4","3.22","1.03","1.04","0.91","8.83"
"04/11/2019","19:50","05.5","112","06.1","11.0","N/A","985.2","3.17","1.18","1.18","0.91","8.83"
"04/11/2019","19:55","06.2","109","06.5","11.1","N/A","985.2","3.13","0.86","0.97","0.91","8.83"
"04/11/2019","20:00","06.8","130","08.1","11.4","N/A","985.4","3.10","0.91","1.02","0.97","12.19"
"04/11/2019","20:05","06.8","142","07.6","11.4","N/A","985.4","3.04","0.89","1.30","0.97","12.19"
"04/11/2019","20:10","05.9","125","06.8","11.4","N/A","985.6","2.98","0.79","1.10","0.97","12.19"
"04/11/2019","20:15","04.7","108","05.5","11.5","N/A","985.6","2.97","1.08","1.09","0.99","13.48"
"04/11/2019","20:20","12.6","133","14.0","12.0","N/A","985.6","2.94","1.01","1.01","0.99","13.48"
"04/11/2019","20:25","13.5","151","14.4","11.8","N/A","985.6","2.88","1.21","1.33","0.99","13.48"
"04/11/2019","20:30","13.0","158","14.3","11.6","N/A","985.8","2.85","1.07","1.14","0.94","6.25"
"04/11/2019","20:35","13.1","165","14.1","11.3","N/A","986.1","2.77","1.26","1.26","0.94","6.25"
"04/11/2019","20:40","10.4","164","12.0","11.1","N/A","985.9","2.81","1.25","1.26","0.94","6.25"
"04/11/2019","20:45","08.9","170","10.5","11.4","N/A","985.9","2.76","1.41","1.42","1.03","15.06"
"04/11/2019","20:50","09.6","169","10.5","11.4","N/A","985.9","2.74","1.06","1.07","1.03","15.06"
"04/11/2019","20:55","09.3","159","10.5","11.6","N/A","985.9","2.72","1.11","1.26","1.03","15.06"
