"Date","Time","WSPD","WD","GST","ATMP","WTMP","BARO","DEPTH","AWVHT","MWVHT","WVHT","APD"
"03/11/2019","07:05","05.3","248","06.1","11.0","N/A","981.3","2.42","0.50","0.66","0.80","13.48"
"03/11/2019","07:10","05.7","252","06.1","11.2","N/A","981.3","2.37","0.82","0.82","0.80","13.48"
"03/11/2019","07:15","07.7","261","08.7","11.4","N/A","981.3","2.35","0.85","0.85","0.80","13.48"
"03/11/2019","07:20","08.7","266","10.0","11.4","N/A","981.3","2.29","0.76","0.78","0.80","13.48"
"03/11/2019","07:25","08.3","262","09.4","11.5","N/A","981.3","2.24","0.62","0.98","0.80","13.48"
"03/11/2019","07:30","08.3","258","09.1","11.5","N/A","981.5","2.24","0.68","0.68","0.72","17.07"
"03/11/2019","07:35","09.5","256","10.1","11.5","N/A","981.3","2.18","0.66","0.67","0.72","17.07"
"03/11/2019","07:40","07.6","246","08.3","11.6","N/A","981.5","2.16","0.83","0.83","0.72","17.07"
"03/11/2019","07:45","08.0","250","08.9","11.6","N/A","981.5","2.11","0.89","0.89","0.70","15.06"
"03/11/2019","07:50","07.9","252","08.6","11.7","N/A","981.5","2.11","0.51","0.53","0.70","15.06"
"03/11/2019","07:55","08.2","249","09.1","11.7","N/A","981.5","2.05","0.45","0.79","0.70","15.06"
"03/11/2019","08:00","08.8","248","09.6","11.7","N/A","981.5","2.04","0.73","0.89","0.55","13.48"
"03/11/2019","08:05","07.8","242","08.5","11.8","N/A","981.7","2.02","0.50","0.51","0.55","13.48"
"03/11/2019","08:10","07.3","235","07.8","11.8","N/A","981.7","2.00","0.51","0.60","0.55","13.48"
"03/11/2019","08:15","08.5","235","09.1","11.9","N/A","981.5","2.01","0.38","0.64","0.52","13.48"
"03/11/2019","08:20","08.4","230","09.2","11.9","N/A","981.5","1.99","0.66","0.66","0.52","13.48"
"03/11/2019","08:25","08.6","228","09.4","12.0","N/A","981.5","2.00","0.70","0.71","0.52","13.48"
"03/11/2019","08:30","08.5","231","09.9","12.0","N/A","981.7","2.00","0.62","0.62","0.54","13.48"
"03/11/2019","08:35","07.3","224","07.8","12.1","N/A","981.8","2.01","0.52","0.52","0.54","13.48"
"03/11/2019","08:40","08.6","227","09.3","12.2","N/A","981.8","2.01","0.55","0.55","0.54","13.48"
"03/11/2019","08:45","10.1","226","11.4","12.3","N/A","981.8","2.01","0.36","0.36","0.49","15.06"
"03/11/2019","08:50","09.5","221","10.0","12.4","N/A","981.7","2.03","0.38","0.49","0.49","15.06"
"03/11/2019","08:55","09.8","223","10.6","12.5","N/A","981.7","2.04","0.71","0.72","0.49","15.06"
"03/11/2019","09:00","10.3","225","10.8","12.6","N/A","981.6","2.05","0.61","0.66","0.51","15.06"
"03/11/2019","09:05","10.2","229","10.9","12.8","N/A","981.8","2.09","0.71","0.72","0.51","15.06"
"03/11/2019","09:10","10.8","229","11.6","12.8","N/A","981.8","2.09","0.51","0.51","0.51","15.06"
"03/11/2019","09:15","11.0","229","12.4","13.0","N/A","981.9","2.10","0.62","0.62","0.48","12.19"
"03/11/2019","09:20","10.6","222","11.4","12.9","N/A","981.6","2.15","0.54","0.54","0.48","12.19"
"03/11/2019","09:25","10.3","219","10.8","13.0","N/A","981.7","2.17","0.67","0.68","0.48","12.19"
"03/11/2019","09:30","09.5","220","10.4","13.1","N/A","981.9","2.18","0.46","0.47","0.49","13.48"
"03/11/2019","09:35","09.3","225","10.4","13.1","N/A","981.9","2.21","0.42","0.53","0.49","13.48"
"03/11/2019","09:40","09.1","226","10.4","13.2","N/A","981.9","2.22","0.55","0.55","0.49","13.48"
"03/11/2019","09:45","09.1","224","10.3","13.3","N/A","981.8","2.23","0.49","0.56","0.46","13.48"
"03/11/2019","09:50","10.4","215","11.2","13.1","N/A","982.0","2.25","0.52","0.52","0.46","13.48"
"03/11/2019","09:55","08.5","216","09.7","13.2","N/A","981.8","2.26","0.52","0.52","0.46","13.48"
"03/11/2019","10:00","09.5","213","11.2","13.4","N/A","981.8","2.30","0.36","0.36","0.44","12.19"
"03/11/2019","10:05","10.2","212","11.2","13.5","N/A","981.8","2.32","0.43","0.43","0.44","12.19"
"03/11/2019","10:10","11.4","215","11.9","13.4","N/A","982.0","2.33","0.52","0.52","0.44","12.19"
"03/11/2019","10:15","08.9","216","09.7","13.4","N/A","982.2","2.35","0.49","0.51","0.46","10.24"
"03/11/2019","10:20","12.0","223","12.7","13.1","N/A","982.2","2.36","0.47","0.51","0.46","10.24"
"03/11/2019","10:25","11.2","218","11.9","12.9","N/A","982.2","2.39","0.44","0.55","0.46","10.24"
"03/11/2019","10:30","09.9","224","10.6","13.0","N/A","982.3","2.40","0.50","0.50","0.44","13.48"
"03/11/2019","10:35","09.1","230","10.6","13.0","N/A","982.5","2.42","0.45","0.64","0.44","13.48"
"03/11/2019","10:40","10.3","235","10.9","13.0","N/A","982.5","2.43","0.37","0.52","0.44","13.48"
"03/11/2019","10:45","10.1","233","10.7","12.8","N/A","982.6","2.47","0.53","0.53","0.41","10.24"
"03/11/2019","10:50","09.2","236","09.9","13.0","N/A","982.5","2.49","0.49","0.50","0.41","10.24"
"03/11/2019","10:55","07.5","228","08.0","13.1","N/A","982.3","2.51","0.53","0.56","0.41","10.24"
"03/11/2019","11:00","05.6","229","06.1","13.2","N/A","982.4","2.52","0.51","0.52","0.44","12.19"
"03/11/2019","11:05","04.6","232","05.0","13.3","N/A","982.4","2.55","0.51","0.51","0.44","12.19"
"03/11/2019","11:10","05.3","237","05.7","13.4","N/A","982.4","2.59","0.34","0.43","0.44","12.19"
"03/11/2019","11:15","04.0","244","04.4","14.1","N/A","982.4","2.63","0.38","0.43","0.38","12.19"
"03/11/2019","11:20","03.4","247","04.0","14.3","N/A","982.4","2.65","0.47","0.54","0.38","12.19"
"03/11/2019","11:25","04.1","265","04.5","14.2","N/A","982.4","2.68","0.31","0.35","0.38","12.19"
"03/11/2019","11:30","02.9","266","03.2","14.3","N/A","982.6","2.74","0.46","0.49","0.40","13.48"
"03/11/2019","11:35","01.6","258","01.9","15.1","N/A","982.4","2.76","0.42","0.42","0.40","13.48"
"03/11/2019","11:40","01.5","264","02.0","15.6","N/A","982.4","2.83","0.45","0.46","0.40","13.48"
"03/11/2019","11:45","02.4","284","02.6","14.9","N/A","982.6","2.87","0.43","0.43","0.40","13.48"
"03/11/2019","11:50","03.3","271","03.6","14.9","N/A","982.6","2.92","0.35","0.35","0.40","13.48"
"03/11/2019","11:55","04.3","265","05.2","14.1","N/A","982.6","2.95","0.40","0.40","0.40","13.48"
"03/11/2019","12:00","04.8","258","05.2","13.6","N/A","982.6","3.00","0.38","0.48","0.43","11.13"
"03/11/2019","12:05","03.6","253","03.9","13.5","N/A","982.7","3.05","0.35","0.35","0.43","11.13"
"03/11/2019","12:10","03.9","250","04.4","13.4","N/A","982.7","3.09","0.56","0.61","0.43","11.13"
"03/11/2019","12:15","04.6","249","05.1","13.2","N/A","982.8","3.14","0.32","0.45","0.41","13.48"
"03/11/2019","12:20","05.5","247","05.9","13.2","N/A","982.7","3.20","0.37","0.37","0.41","13.48"
"03/11/2019","12:25","05.8","243","06.5","13.1","N/A","982.8","3.27","0.52","0.52","0.41","13.48"
"03/11/2019","12:30","07.6","258","08.0","13.1","N/A","982.8","3.31","0.38","0.39","0.44","12.19"
"03/11/2019","12:35","08.1","259","08.7","13.1","N/A","982.8","3.37","0.36","0.49","0.44","12.19"
"03/11/2019","12:40","09.6","265","10.2","13.1","N/A","982.8","3.44","0.37","0.37","0.44","12.19"
"03/11/2019","12:45","13.4","271","13.9","13.1","N/A","983.0","3.48","0.29","0.53","0.44","8.83"
"03/11/2019","12:50","17.8","276","18.6","13.0","N/A","983.0","3.54","0.40","0.52","0.44","8.83"
"03/11/2019","12:55","18.1","275","19.0","12.8","N/A","982.8","3.61","0.27","0.49","0.44","8.83"
"03/11/2019","13:00","17.6","273","19.0","13.1","N/A","983.0","3.65","0.55","0.55","0.44","12.19"
"03/11/2019","13:05","17.9","277","19.6","13.3","N/A","983.0","3.69","0.47","0.47","0.44","12.19"
"03/11/2019","13:10","16.4","277","17.5","13.2","N/A","983.1","3.75","0.50","0.50","0.44","12.19"
"03/11/2019","13:15","16.9","282","19.0","13.2","N/A","983.1","3.79","0.43","0.52","0.45","10.24"
"03/11/2019","13:20","17.1","278","18.8","13.3","N/A","983.1","3.84","0.52","0.66","0.45","10.24"
"03/11/2019","13:25","16.7","277","18.6","13.4","N/A","983.1","3.91","0.36","0.37","0.45","10.24"
"03/11/2019","13:30","17.8","274","19.0","13.4","N/A","983.1","3.97","0.45","0.63","0.46","11.13"
"03/11/2019","13:35","18.4","274","19.9","13.4","N/A","983.3","4.00","0.42","0.43","0.46","11.13"
"03/11/2019","13:40","18.0","277","19.4","13.6","N/A","983.4","4.06","0.46","0.46","0.46","11.13"
"03/11/2019","13:45","18.0","273","19.4","13.5","N/A","983.3","4.09","0.44","0.53","0.49","10.24"
"03/11/2019","13:50","16.8","291","18.1","13.2","N/A","983.4","4.13","0.46","0.53","0.49","10.24"
"03/11/2019","13:55","15.7","300","16.8","13.1","N/A","983.4","4.16","0.67","0.68","0.49","10.24"
"03/11/2019","14:00","13.5","306","14.5","12.9","N/A","983.4","4.19","0.39","0.52","0.51","11.13"
"03/11/2019","14:05","12.4","295","13.1","12.9","N/A","983.4","4.24","0.52","0.57","0.51","11.13"
"03/11/2019","14:10","12.0","290","15.0","12.9","N/A","983.6","4.28","0.77","0.77","0.51","11.13"
"03/11/2019","14:15","14.1","291","16.1","13.0","N/A","983.8","4.31","0.44","0.49","0.49","10.24"
"03/11/2019","14:20","10.7","293","12.2","13.0","N/A","983.6","4.34","0.53","0.53","0.49","10.24"
"03/11/2019","14:25","12.1","293","13.1","12.9","N/A","983.8","4.38","0.54","0.58","0.49","10.24"
"03/11/2019","14:30","14.1","286","16.2","12.9","N/A","983.9","4.41","0.49","0.49","0.51","11.13"
"03/11/2019","14:35","14.3","277","16.3","13.0","N/A","983.8","4.44","0.55","0.55","0.51","11.13"
"03/11/2019","14:40","14.6","281","15.9","13.0","N/A","983.9","4.45","0.65","0.65","0.51","11.13"
"03/11/2019","14:45","15.5","278","16.6","13.0","N/A","984.1","4.44","0.68","0.69","0.62","13.48"
"03/11/2019","14:50","13.7","275","15.1","13.0","N/A","984.1","4.49","0.56","0.58","0.62","13.48"
"03/11/2019","14:55","12.1","273","13.1","13.3","N/A","984.1","4.49","0.63","0.69","0.62","13.48"
"03/11/2019","15:00","12.9","276","13.9","13.4","N/A","984.1","4.48","0.57","0.74","0.62","15.06"
"03/11/2019","15:05","11.2","278","12.5","13.5","N/A","984.1","4.52","0.62","0.62","0.62","15.06"
"03/11/2019","15:10","11.1","272","11.8","13.6","N/A","984.1","4.51","0.41","0.46","0.62","15.06"
"03/11/2019","15:15","13.3","269","14.3","13.5","N/A","984.3","4.52","0.49","0.58","0.52","11.13"
"03/11/2019","15:20","14.0","267","16.1","13.6","N/A","984.3","4.51","0.65","0.65","0.52","11.13"
"03/11/2019","15:25","16.0","265","17.6","13.5","N/A","984.3","4.51","0.46","0.58","0.52","11.13"
"03/11/2019","15:30","13.3","270","14.7","13.6","N/A","984.3","4.53","1.02","1.03","0.70","11.13"
"03/11/2019","15:35","14.9","274","16.3","13.6","N/A","984.3","4.53","0.49","0.74","0.70","11.13"
"03/11/2019","15:40","13.9","270","15.4","13.6","N/A","984.3","4.50","0.59","0.68","0.70","11.13"
"03/11/2019","15:45","15.5","272","16.5","13.5","N/A","984.3","4.49","1.02","1.02","0.70","13.48"
"03/11/2019","15:50","10.7","270","11.8","13.5","N/A","984.5","4.47","0.52","0.80","0.70","13.48"
"03/11/2019","15:55","11.7","267","13.0","13.5","N/A","984.6","4.49","0.60","0.88","0.70","13.48"
"03/11/2019","16:00","14.3","269","14.9","13.4","N/A","984.8","4.50","0.89","0.89","0.65","15.06"
"03/11/2019","16:05","13.2","272","14.3","13.5","N/A","984.8","4.47","0.78","0.83","0.65","15.06"
"03/11/2019","16:10","15.8","276","16.8","13.5","N/A","984.8","4.48","1.12","1.12","0.65","15.06"
"03/11/2019","16:15","13.3","277","14.3","13.5","N/A","984.8","4.43","0.69","0.69","0.82","15.06"
"03/11/2019","16:20","13.8","273","14.9","13.5","N/A","985.0","4.40","0.96","0.96","0.82","15.06"
"03/11/2019","16:25","14.7","258","15.5","13.4","N/A","985.0","4.37","0.89","0.89","0.82","15.06"
"03/11/2019","16:30","12.9","253","14.9","13.4","N/A","985.0","4.33","0.83","1.14","0.80","13.48"
"03/11/2019","16:35","11.5","262","12.7","13.4","N/A","985.0","4.33","0.65","0.76","0.80","13.48"
"03/11/2019","16:40","11.5","254","13.1","13.3","N/A","985.0","4.30","0.76","0.76","0.80","13.48"
"03/11/2019","16:45","13.3","252","14.8","13.3","N/A","985.0","4.29","1.09","1.09","0.83","13.48"
"03/11/2019","16:50","11.2","258","13.6","13.4","N/A","985.0","4.25","0.58","0.85","0.83","13.48"
"03/11/2019","16:55","10.6","253","11.4","13.4","N/A","985.0","4.22","0.75","0.75","0.83","13.48"
"03/11/2019","17:00","10.9","258","12.7","13.4","N/A","985.0","4.16","0.81","1.06","0.83","15.06"
"03/11/2019","17:05","09.7","254","11.0","13.4","N/A","985.0","4.14","0.78","0.99","0.83","15.06"
"03/11/2019","17:10","10.7","255","11.6","13.3","N/A","985.1","4.07","0.87","0.88","0.83","15.06"
"03/11/2019","17:15","10.6","257","11.4","13.3","N/A","985.1","4.06","0.84","0.84","0.79","15.06"
"03/11/2019","17:20","09.8","254","11.3","13.3","N/A","985.1","4.02","0.96","0.96","0.79","15.06"
"03/11/2019","17:25","10.5","251","11.8","13.4","N/A","985.3","3.95","1.02","1.02","0.79","15.06"
"03/11/2019","17:30","08.4","251","09.4","13.4","N/A","985.1","3.91","1.08","1.09","0.82","12.19"
"03/11/2019","17:35","08.1","252","09.0","13.3","N/A","985.1","3.84","1.09","1.09","0.82","12.19"
"03/11/2019","17:40","07.0","252","07.3","13.3","N/A","985.3","3.79","0.88","1.08","0.82","12.19"
"03/11/2019","17:45","06.0","248","06.7","13.3","N/A","985.1","3.73","0.52","0.94","0.86","17.07"
"03/11/2019","17:50","05.9","242","06.3","13.3","N/A","985.3","3.68","0.96","1.00","0.86","17.07"
"03/11/2019","17:55","06.7","240","07.4","13.4","N/A","985.3","3.63","1.04","1.04","0.86","17.07"
"03/11/2019","18:00","06.1","233","06.8","13.4","N/A","985.1","3.60","1.13","1.14","0.87","15.06"
"03/11/2019","18:05","06.3","228","06.8","13.4","N/A","985.3","3.49","0.83","0.83","0.87","15.06"
"03/11/2019","18:10","06.1","222","06.6","13.3","N/A","985.3","3.44","0.69","0.76","0.87","15.06"
"03/11/2019","18:15","05.8","220","06.2","13.3","N/A","985.1","3.39","0.67","0.73","0.86","17.07"
"03/11/2019","18:20","05.0","214","05.4","13.3","N/A","985.1","3.28","0.60","1.34","0.86","17.07"
"03/11/2019","18:25","05.0","210","05.5","13.4","N/A","985.1","3.25","1.02","1.02","0.86","17.07"
"03/11/2019","18:30","07.0","205","07.6","13.4","N/A","985.0","3.18","0.80","0.80","0.87","17.07"
"03/11/2019","18:35","08.1","201","08.5","13.5","N/A","985.0","3.13","1.05","1.05","0.87","17.07"
"03/11/2019","18:40","11.8","213","13.4","13.6","N/A","985.1","3.03","0.77","1.07","0.87","17.07"
"03/11/2019","18:45","11.6","227","12.7","13.5","N/A","985.0","2.96","0.99","1.14","0.84","13.48"
"03/11/2019","18:50","11.8","229","13.3","13.4","N/A","985.0","2.94","1.39","1.39","0.84","13.48"
"03/11/2019","18:55","11.6","231","12.4","13.4","N/A","985.0","2.87","0.72","0.72","0.84","13.48"
"03/11/2019","19:00","13.5","229","15.0","13.3","N/A","985.0","2.82","0.72","0.72","0.88","6.92"
"03/11/2019","19:05","12.1","237","14.1","13.2","N/A","985.1","2.75","0.65","0.80","0.88","6.92"
"03/11/2019","19:10","17.3","243","19.9","13.0","N/A","985.1","2.70","0.93","0.94","0.88","6.92"
"03/11/2019","19:15","16.5","239","18.0","12.4","N/A","985.1","2.61","1.04","1.04","0.80","9.48"
"03/11/2019","19:20","17.4","240","19.3","12.4","N/A","985.0","2.60","1.04","1.04","0.80","9.48"
"03/11/2019","19:25","21.9","241","23.0","12.4","N/A","985.0","2.55","0.77","0.92","0.80","9.48"
"03/11/2019","19:30","16.6","243","18.1","12.3","N/A","985.0","2.50","0.71","1.09","0.80","13.48"
"03/11/2019","19:35","21.0","263","25.3","12.2","N/A","985.0","2.47","0.97","0.97","0.80","13.48"
"03/11/2019","19:40","21.4","249","24.5","12.1","N/A","985.0","2.40","0.70","0.79","0.80","13.48"
"03/11/2019","19:45","25.7","262","30.2","12.1","N/A","985.0","2.37","0.91","0.91","0.80","12.19"
"03/11/2019","19:50","26.5","261","30.1","12.0","N/A","985.2","2.34","0.59","0.59","0.80","12.19"
"03/11/2019","19:55","25.6","266","29.2","11.9","N/A","985.2","2.27","0.90","0.90","0.80","12.19"
"03/11/2019","20:00","22.9","267","26.1","12.2","N/A","985.0","2.24","0.77","0.77","0.71","11.13"
"03/11/2019","20:05","24.4","261","26.9","12.4","N/A","985.0","2.22","0.75","0.76","0.71","11.13"
"03/11/2019","20:10","22.1","261","24.9","12.5","N/A","985.4","2.21","0.93","0.94","0.71","11.13"
"03/11/2019","20:15","25.4","268","27.7","12.4","N/A","985.2","2.15","0.71","0.71","0.70","13.48"
"03/11/2019","20:20","22.5","266","24.4","12.5","N/A","985.2","2.12","0.91","0.91","0.70","13.48"
"03/11/2019","20:25","21.2","265","23.2","12.6","N/A","985.4","2.09","0.84","0.91","0.70","13.48"
"03/11/2019","20:30","22.2","261","24.7","12.5","N/A","985.2","2.07","0.97","0.98","0.71","13.48"
"03/11/2019","20:35","19.7","262","23.9","12.5","N/A","985.4","2.00","0.80","0.80","0.71","13.48"
"03/11/2019","20:40","20.5","259","22.1","12.5","N/A","985.2","1.98","0.93","0.96","0.71","13.48"
"03/11/2019","20:45","21.7","264","24.1","12.5","N/A","985.4","2.01","0.82","0.91","0.78","13.48"
"03/11/2019","20:50","21.8","264","23.6","12.5","N/A","985.2","1.99","0.76","0.82","0.78","13.48"
"03/11/2019","20:55","23.1","259","24.7","12.5","N/A","985.5","1.98","1.04","1.05","0.78","13.48"
