"Date","Time","WSPD","WD","GST","ATMP","WTMP","BARO","DEPTH","AWVHT","MWVHT","WVHT","APD"
"09/11/2019","02:40","09.7","303","10.5","06.1","N/A","1012.5","1.66","0.19","0.23","0.21","13.48"
"09/11/2019","02:45","09.3","309","10.7","06.0","N/A","1012.7","1.64","0.24","0.25","0.21","13.48"
"09/11/2019","02:50","09.9","311","10.8","06.0","N/A","1012.5","1.69","0.24","0.24","0.21","13.48"
"09/11/2019","02:55","08.6","311","09.4","05.8","N/A","1012.5","1.68","0.21","0.21","0.21","13.48"
"09/11/2019","03:00","08.2","314","09.1","05.7","N/A","1012.4","1.72","0.22","0.22","0.20","12.19"
"09/11/2019","03:05","07.2","313","08.1","05.8","N/A","1012.4","1.73","0.21","0.24","0.20","12.19"
"09/11/2019","03:10","07.7","317","08.6","05.6","N/A","1012.4","1.77","0.20","0.20","0.20","12.19"
"09/11/2019","03:15","07.3","304","07.9","05.7","N/A","1012.4","1.80","0.20","0.20","0.21","15.06"
"09/11/2019","03:20","06.2","306","07.1","05.5","N/A","1012.4","1.84","0.20","0.20","0.21","15.06"
"09/11/2019","03:25","07.7","293","08.7","05.6","N/A","1012.2","1.87","0.16","0.25","0.21","15.06"
"09/11/2019","03:30","07.8","302","08.6","05.5","N/A","1012.2","1.88","0.19","0.19","0.21","13.48"
"09/11/2019","03:35","06.4","309","07.3","05.5","N/A","1012.2","1.90","0.15","0.18","0.21","13.48"
"09/11/2019","03:40","07.4","305","08.3","05.6","N/A","1012.1","1.95","0.17","0.24","0.21","13.48"
"09/11/2019","03:45","07.8","296","08.8","05.7","N/A","1012.1","1.97","0.25","0.25","0.20","13.48"
"09/11/2019","03:50","07.5","298","08.4","05.6","N/A","1012.1","2.02","0.19","0.21","0.20","13.48"
"09/11/2019","03:55","07.0","310","07.6","05.7","N/A","1011.9","2.05","0.13","0.20","0.20","13.48"
"09/11/2019","04:00","06.4","324","07.5","05.6","N/A","1011.7","2.07","0.14","0.17","0.19","12.19"
"09/11/2019","04:05","06.3","330","06.7","05.5","N/A","1011.7","2.12","0.18","0.18","0.19","12.19"
"09/11/2019","04:10","06.4","322","07.0","05.5","N/A","1011.7","2.13","0.14","0.14","0.19","12.19"
"09/11/2019","04:15","06.4","317","07.1","05.3","N/A","1011.6","2.16","0.13","0.14","0.18","13.48"
"09/11/2019","04:20","05.0","328","05.6","05.3","N/A","1011.6","2.19","0.17","0.17","0.18","13.48"
"09/11/2019","04:25","03.3","336","04.2","05.2","N/A","1011.6","2.23","0.19","0.19","0.18","13.48"
"09/11/2019","04:30","03.2","322","03.9","05.3","N/A","1011.6","2.26","0.13","0.20","0.19","12.19"
"09/11/2019","04:35","04.0","326","05.0","05.2","N/A","1011.6","2.29","0.19","0.19","0.19","12.19"
"09/11/2019","04:40","03.8","339","04.8","05.2","N/A","1011.6","2.30","0.14","0.16","0.19","12.19"
"09/11/2019","04:45","04.2","332","05.0","05.2","N/A","1011.6","2.32","0.19","0.19","0.18","13.48"
"09/11/2019","04:50","04.2","314","04.8","05.2","N/A","1011.4","2.35","0.13","0.19","0.18","13.48"
"09/11/2019","04:55","03.7","308","04.1","05.2","N/A","1011.3","2.38","0.12","0.13","0.18","13.48"
"09/11/2019","05:00","03.7","300","04.5","05.2","N/A","1011.4","2.41","0.18","0.18","0.18","12.19"
"09/11/2019","05:05","03.1","285","03.9","05.3","N/A","1011.3","2.44","0.17","0.17","0.18","12.19"
"09/11/2019","05:10","03.0","297","03.7","05.3","N/A","1011.3","2.47","0.14","0.15","0.18","12.19"
"09/11/2019","05:15","02.1","283","03.3","05.3","N/A","1011.1","2.50","0.15","0.15","0.17","8.83"
"09/11/2019","05:20","03.3","304","04.0","05.3","N/A","1011.1","2.54","0.14","0.16","0.17","8.83"
"09/11/2019","05:25","04.1","287","04.7","05.4","N/A","1011.3","2.57","0.15","0.15","0.17","8.83"
"09/11/2019","05:30","02.8","298","03.8","05.3","N/A","1011.3","2.60","0.12","0.22","0.19","10.24"
"09/11/2019","05:35","04.0","295","04.6","05.4","N/A","1011.3","2.65","0.17","0.17","0.19","10.24"
"09/11/2019","05:40","03.8","290","04.4","05.4","N/A","1011.3","2.69","0.15","0.16","0.19","10.24"
"09/11/2019","05:45","03.3","301","04.1","05.5","N/A","1011.2","2.74","0.14","0.15","0.21","9.48"
"09/11/2019","05:50","03.9","292","04.3","05.5","N/A","1011.0","2.78","0.14","0.14","0.21","9.48"
"09/11/2019","05:55","03.1","302","03.7","05.6","N/A","1011.2","2.83","0.19","0.19","0.21","9.48"
"09/11/2019","06:00","02.2","302","02.9","05.6","N/A","1011.0","2.88","0.18","0.18","0.23","8.83"
"09/11/2019","06:05","02.2","325","03.2","05.7","N/A","1011.0","2.92","0.18","0.19","0.23","8.83"
"09/11/2019","06:10","00.0","256","00.1","05.6","N/A","1011.0","2.99","0.16","0.16","0.23","8.83"
"09/11/2019","06:15","01.8","354","03.0","05.7","N/A","1010.9","3.04","0.18","0.21","0.27","13.48"
"09/11/2019","06:20","02.8","025","03.6","05.8","N/A","1010.7","3.10","0.22","0.22","0.27","13.48"
"09/11/2019","06:25","02.6","003","03.3","05.7","N/A","1010.7","3.15","0.15","0.17","0.27","13.48"
"09/11/2019","06:30","02.6","352","03.3","05.5","N/A","1010.9","3.20","0.13","0.21","0.26","10.24"
"09/11/2019","06:35","02.0","007","02.4","05.5","N/A","1010.7","3.27","0.19","0.21","0.26","10.24"
"09/11/2019","06:40","01.4","012","02.3","05.5","N/A","1010.5","3.33","0.23","0.23","0.26","10.24"
"09/11/2019","06:45","01.7","048","02.4","05.4","N/A","1010.5","3.39","0.19","0.19","0.28","11.13"
"09/11/2019","06:50","02.7","027","03.3","05.3","N/A","1010.5","3.44","0.25","0.25","0.28","11.13"
"09/11/2019","06:55","02.6","032","03.3","05.4","N/A","1010.4","3.48","0.24","0.25","0.28","11.13"
"09/11/2019","07:00","02.6","030","03.0","05.6","N/A","1010.4","3.55","0.17","0.23","0.27","10.24"
"09/11/2019","07:05","03.7","034","04.4","05.6","N/A","1010.4","3.61","0.17","0.22","0.27","10.24"
"09/11/2019","07:10","05.7","050","06.8","05.1","N/A","1010.2","3.67","0.22","0.22","0.27","10.24"
"09/11/2019","07:15","04.9","045","05.7","04.8","N/A","1010.2","3.75","0.22","0.22","0.31","11.13"
"09/11/2019","07:20","04.8","050","05.5","04.8","N/A","1010.2","3.80","0.23","0.24","0.31","11.13"
"09/11/2019","07:25","05.8","046","06.3","04.5","N/A","1010.1","3.87","0.17","0.22","0.31","11.13"
"09/11/2019","07:30","05.2","053","06.0","04.6","N/A","1010.1","3.93","0.21","0.30","0.29","11.13"
"09/11/2019","07:35","04.6","055","05.2","04.7","N/A","1009.9","3.98","0.25","0.26","0.29","11.13"
"09/11/2019","07:40","04.6","056","05.2","04.9","N/A","1009.9","4.03","0.22","0.22","0.29","11.13"
"09/11/2019","07:45","05.1","054","05.8","05.1","N/A","1009.7","4.08","0.25","0.25","0.28","10.24"
"09/11/2019","07:50","06.2","067","06.7","05.2","N/A","1009.6","4.12","0.17","0.18","0.28","10.24"
"09/11/2019","07:55","06.8","070","07.2","04.9","N/A","1009.6","4.17","0.18","0.31","0.28","10.24"
"09/11/2019","08:00","07.2","071","07.9","04.9","N/A","1009.6","4.22","0.36","0.36","0.28","12.19"
"09/11/2019","08:05","06.8","073","07.5","04.8","N/A","1009.6","4.27","0.28","0.34","0.28","12.19"
"09/11/2019","08:10","08.1","071","08.9","05.2","N/A","1009.2","4.31","0.21","0.22","0.28","12.19"
"09/11/2019","08:15","09.4","083","09.9","05.0","N/A","1009.2","4.36","0.34","0.34","0.28","10.24"
"09/11/2019","08:20","08.6","083","09.9","05.4","N/A","1009.1","4.39","0.21","0.21","0.28","10.24"
"09/11/2019","08:25","09.3","087","10.6","05.5","N/A","1009.2","4.44","0.34","0.34","0.28","10.24"
"09/11/2019","08:30","09.0","085","09.7","05.5","N/A","1009.1","4.48","0.27","0.38","0.28","12.19"
"09/11/2019","08:35","08.8","087","09.8","06.0","N/A","1008.9","4.50","0.27","0.27","0.28","12.19"
"09/11/2019","08:40","09.2","090","09.7","06.0","N/A","1008.9","4.54","0.32","0.33","0.28","12.19"
"09/11/2019","08:45","08.4","085","09.1","06.5","N/A","1008.6","4.56","0.33","0.33","0.27","9.48"
"09/11/2019","08:50","09.0","088","10.0","06.6","N/A","1008.6","4.58","0.33","0.33","0.27","9.48"
"09/11/2019","08:55","09.3","089","10.3","06.6","N/A","1008.6","4.61","0.30","0.38","0.27","9.48"
"09/11/2019","09:00","08.6","093","09.9","06.6","N/A","1008.6","4.61","0.34","0.34","0.29","10.24"
"09/11/2019","09:05","09.2","099","10.0","06.8","N/A","1008.2","4.63","0.29","0.29","0.29","10.24"
"09/11/2019","09:10","09.9","094","10.9","06.7","N/A","1008.2","4.61","0.17","0.39","0.29","10.24"
"09/11/2019","09:15","08.4","103","10.3","07.3","N/A","1008.2","4.64","0.25","0.25","0.27","13.48"
"09/11/2019","09:20","09.1","099","10.5","07.4","N/A","1007.9","4.64","0.22","0.37","0.27","13.48"
"09/11/2019","09:25","10.6","139","11.9","08.3","N/A","1007.7","4.65","0.33","0.36","0.27","13.48"
"09/11/2019","09:30","10.6","145","11.9","08.9","N/A","1007.6","4.64","0.31","0.48","0.31","15.06"
"09/11/2019","09:35","12.1","146","13.4","09.2","N/A","1007.6","4.65","0.26","0.26","0.31","15.06"
"09/11/2019","09:40","14.0","146","15.5","09.3","N/A","1007.4","4.63","0.30","0.30","0.31","15.06"
"09/11/2019","09:45","13.7","150","15.0","09.5","N/A","1007.2","4.62","0.27","0.27","0.28","12.19"
"09/11/2019","09:50","13.5","151","15.6","09.7","N/A","1007.1","4.61","0.29","0.34","0.28","12.19"
"09/11/2019","09:55","14.1","152","16.2","09.7","N/A","1007.2","4.59","0.36","0.38","0.28","12.19"
"09/11/2019","10:00","15.0","149","16.2","09.8","N/A","1006.9","4.59","0.29","0.29","0.28","15.06"
"09/11/2019","10:05","13.9","149","16.3","09.9","N/A","1006.8","4.58","0.42","0.42","0.28","15.06"
"09/11/2019","10:10","14.1","149","15.9","09.9","N/A","1006.8","4.56","0.51","0.51","0.28","15.06"
"09/11/2019","10:15","15.2","158","16.7","09.9","N/A","1006.6","4.55","0.41","0.42","0.31","12.19"
"09/11/2019","10:20","17.4","145","18.8","09.9","N/A","1006.3","4.53","0.29","0.29","0.31","12.19"
"09/11/2019","10:25","17.1","139","18.4","09.8","N/A","1005.9","4.51","0.22","0.31","0.31","12.19"
"09/11/2019","10:30","17.6","133","19.2","10.0","N/A","1005.9","4.50","0.32","0.32","0.30","10.24"
"09/11/2019","10:35","15.9","133","17.9","09.9","N/A","1005.9","4.48","0.38","0.38","0.30","10.24"
"09/11/2019","10:40","16.4","138","17.3","10.0","N/A","1005.8","4.46","0.22","0.29","0.30","10.24"
"09/11/2019","10:45","16.9","132","18.6","10.0","N/A","1005.5","4.43","0.28","0.28","0.32","11.13"
"09/11/2019","10:50","15.5","137","17.4","10.2","N/A","1005.6","4.41","0.32","0.32","0.32","11.13"
"09/11/2019","10:55","15.6","129","17.6","10.3","N/A","1005.3","4.38","0.29","0.32","0.32","11.13"
"09/11/2019","11:00","14.6","168","19.5","10.6","N/A","1005.3","4.33","0.38","0.38","0.30","15.06"
"09/11/2019","11:05","24.4","179","26.3","11.1","N/A","1004.9","4.30","0.34","0.34","0.30","15.06"
"09/11/2019","11:10","22.6","182","23.7","11.2","N/A","1004.7","4.26","0.30","0.31","0.30","15.06"
"09/11/2019","11:15","23.9","188","26.3","11.2","N/A","1004.5","4.22","0.27","0.40","0.33","9.48"
"09/11/2019","11:20","22.4","189","26.6","11.3","N/A","1004.7","4.18","0.27","0.29","0.33","9.48"
"09/11/2019","11:25","25.5","189","27.7","11.0","N/A","1004.7","4.13","0.30","0.41","0.33","9.48"
"09/11/2019","11:30","22.3","200","25.1","11.1","N/A","1004.3","4.05","0.38","0.38","0.37","8.83"
"09/11/2019","11:35","24.5","194","27.3","11.0","N/A","1004.3","3.98","0.42","0.42","0.37","8.83"
"09/11/2019","11:40","24.8","203","28.5","10.7","N/A","1004.2","3.91","0.37","0.39","0.37","8.83"
"09/11/2019","11:45","23.8","198","27.0","10.8","N/A","1003.9","3.82","0.41","0.41","0.43","10.24"
"09/11/2019","11:50","18.8","192","21.1","10.7","N/A","1004.0","3.76","0.45","0.45","0.43","10.24"
"09/11/2019","11:55","20.6","180","23.4","11.1","N/A","1004.0","3.68","0.47","0.47","0.43","10.24"
"09/11/2019","12:00","21.5","185","24.2","10.8","N/A","1004.0","3.61","0.40","0.42","0.46","8.26"
"09/11/2019","12:05","20.3","179","24.9","10.7","N/A","1003.9","3.54","0.54","0.88","0.46","8.26"
"09/11/2019","12:10","17.7","178","19.3","10.9","N/A","1003.9","3.45","0.41","0.70","0.46","8.26"
"09/11/2019","12:15","22.6","185","25.1","10.9","N/A","1003.7","3.39","0.74","0.74","0.55","4.07"
"09/11/2019","12:20","25.4","193","27.4","10.7","N/A","1003.7","3.30","0.61","0.61","0.55","4.07"
"09/11/2019","12:25","22.2","185","24.4","10.5","N/A","1003.9","3.23","0.58","0.60","0.55","4.07"
"09/11/2019","12:30","25.1","173","28.5","10.4","N/A","1003.5","3.15","0.63","0.75","0.61","4.20"
"09/11/2019","12:35","22.3","176","24.6","10.3","N/A","1003.4","3.09","0.49","0.58","0.61","4.20"
"09/11/2019","12:40","23.9","181","28.0","09.9","N/A","1003.2","2.99","0.81","0.81","0.61","4.20"
"09/11/2019","12:45","23.5","180","27.8","10.3","N/A","1003.2","2.91","0.83","0.83","0.70","4.49"
"09/11/2019","12:50","22.6","178","24.9","10.1","N/A","1003.2","2.81","0.79","1.08","0.70","4.49"
"09/11/2019","12:55","22.7","190","24.9","10.3","N/A","1003.0","2.74","0.66","0.95","0.70","4.49"
"09/11/2019","13:00","19.1","189","21.3","09.9","N/A","1003.2","2.68","1.05","1.05","0.86","5.02"
"09/11/2019","13:05","22.3","187","27.1","10.3","N/A","1002.9","2.59","0.93","0.93","0.86","5.02"
"09/11/2019","13:10","22.8","200","25.6","09.6","N/A","1002.9","2.53","0.99","1.00","0.86","5.02"
"09/11/2019","13:15","23.2","203","24.5","09.3","N/A","1002.6","2.47","1.04","1.05","1.00","5.45"
"09/11/2019","13:20","24.6","198","27.5","09.4","N/A","1002.6","2.39","1.08","1.23","1.00","5.45"
"09/11/2019","13:25","20.2","196","22.3","09.7","N/A","1002.4","2.32","1.22","1.23","1.00","5.45"
"09/11/2019","13:30","23.0","190","24.4","09.6","N/A","1002.4","2.28","1.29","1.30","1.09","6.57"
"09/11/2019","13:35","22.6","179","25.2","09.5","N/A","1002.7","2.18","1.09","1.09","1.09","6.57"
"09/11/2019","13:40","23.1","187","24.3","09.3","N/A","1002.4","2.14","1.21","1.21","1.09","6.57"
"09/11/2019","13:45","21.3","187","25.3","09.6","N/A","1002.2","2.07","1.59","1.60","1.12","5.95"
"09/11/2019","13:50","22.4","186","25.0","09.4","N/A","1002.4","2.02","0.98","1.12","1.12","5.95"
"09/11/2019","13:55","28.3","188","29.6","09.1","N/A","1001.9","2.00","1.03","1.04","1.12","5.95"
"09/11/2019","14:00","22.5","180","25.9","09.8","N/A","1001.9","1.93","0.79","1.10","1.04","6.25"
"09/11/2019","14:05","23.2","175","25.3","09.6","N/A","1001.9","1.87","1.45","1.45","1.04","6.25"
"09/11/2019","14:10","26.0","176","28.0","09.4","N/A","1001.8","1.89","0.86","1.22","1.04","6.25"
"09/11/2019","14:15","22.2","170","26.2","09.6","N/A","1001.6","1.84","1.53","1.54","1.13","6.57"
"09/11/2019","14:20","22.4","171","24.9","09.6","N/A","1001.4","1.77","1.38","1.39","1.13","6.57"
"09/11/2019","14:25","19.5","167","21.3","09.5","N/A","1001.6","1.80","1.14","1.14","1.13","6.57"
"09/11/2019","14:30","20.8","169","23.2","09.4","N/A","1001.6","1.76","1.23","1.60","1.12","6.25"
"09/11/2019","14:35","23.8","173","26.7","09.2","N/A","1001.4","1.73","1.71","1.72","1.12","6.25"
"09/11/2019","14:40","19.6","171","23.3","09.4","N/A","1001.4","1.73","1.02","1.10","1.12","6.25"
"09/11/2019","14:45","19.3","165","21.9","09.6","N/A","1001.1","1.68","1.04","1.56","1.25","5.45"
"09/11/2019","14:50","18.1","163","20.0","09.4","N/A","1001.1","1.72","1.00","1.15","1.25","5.45"
"09/11/2019","14:55","20.3","153","21.3","09.4","N/A","1001.0","1.74","0.94","0.94","1.25","5.45"
"09/11/2019","15:00","19.3","146","21.1","09.5","N/A","1000.8","1.76","1.54","1.54","1.11","5.95"
"09/11/2019","15:05","21.0","156","23.4","09.5","N/A","1000.6","1.77","1.37","1.37","1.11","5.95"
"09/11/2019","15:10","22.0","153","25.9","09.8","N/A","1000.6","1.80","0.88","1.06","1.11","5.95"
"09/11/2019","15:15","22.2","152","24.1","09.8","N/A","1000.5","1.84","1.41","1.41","1.11","5.45"
"09/11/2019","15:20","24.7","154","26.3","09.8","N/A","1000.3","1.86","0.92","0.92","1.11","5.45"
"09/11/2019","15:25","23.9","149","27.1","09.9","N/A","1000.3","1.89","1.13","1.14","1.11","5.45"
"09/11/2019","15:30","24.4","144","26.7","09.9","N/A","1000.2","1.88","0.92","1.09","1.04","5.69"
"09/11/2019","15:35","23.4","148","25.2","09.9","N/A","1000.2","1.96","1.17","1.17","1.04","5.69"
"09/11/2019","15:40","20.0","145","21.8","10.1","N/A","1000.2","1.98","0.94","1.06","1.04","5.69"
"09/11/2019","15:45","20.3","149","22.7","10.2","N/A","1000.2","2.01","0.92","1.18","1.05","5.95"
"09/11/2019","15:50","19.3","156","23.5","10.4","N/A","999.8","2.01","1.00","1.32","1.05","5.95"
"09/11/2019","15:55","20.6","157","22.3","10.3","N/A","1000.0","2.05","1.16","1.42","1.05","5.95"
"09/11/2019","16:00","19.0","151","21.3","10.5","N/A","999.7","2.11","0.96","1.30","1.07","5.95"
