"Date","Time","WSPD","WD","GST","ATMP","WTMP","BARO","DEPTH","AWVHT","MWVHT","WVHT","APD"
"08/11/2019","03:10","06.4","359","07.2","07.1","N/A","1000.3","2.13","0.35","0.43","0.48","13.48"
"08/11/2019","03:15","07.6","350","08.8","06.5","N/A","1000.3","2.15","0.43","0.43","0.46","13.48"
"08/11/2019","03:20","06.8","355","07.5","06.4","N/A","1000.1","2.16","0.63","0.63","0.46","13.48"
"08/11/2019","03:25","05.7","002","06.5","06.4","N/A","1000.5","2.18","0.53","0.53","0.46","13.48"
"08/11/2019","03:30","05.7","014","06.2","06.2","N/A","1000.3","2.21","0.48","0.48","0.44","13.48"
"08/11/2019","03:35","04.9","029","06.0","06.2","N/A","1000.6","2.22","0.31","0.39","0.44","13.48"
"08/11/2019","03:40","05.4","057","06.1","06.3","N/A","1000.8","2.26","0.47","0.47","0.44","13.48"
"08/11/2019","03:45","04.6","070","05.2","05.9","N/A","1001.0","2.28","0.49","0.49","0.41","13.48"
"08/11/2019","03:50","03.9","067","04.4","05.8","N/A","1001.0","2.30","0.47","0.58","0.41","13.48"
"08/11/2019","03:55","04.5","086","05.0","05.6","N/A","1001.1","2.33","0.44","0.44","0.41","13.48"
"08/11/2019","04:00","04.3","079","05.2","05.7","N/A","1001.3","2.36","0.60","0.60","0.47","13.48"
"08/11/2019","04:05","04.6","068","05.1","05.7","N/A","1001.3","2.39","0.44","0.57","0.47","13.48"
"08/11/2019","04:10","03.1","075","04.1","05.8","N/A","1001.3","2.41","0.72","0.73","0.47","13.48"
"08/11/2019","04:15","03.3","028","03.7","05.8","N/A","1001.6","2.43","0.57","0.57","0.52","13.48"
"08/11/2019","04:20","04.1","030","04.6","05.8","N/A","1001.6","2.47","0.53","0.55","0.52","13.48"
"08/11/2019","04:25","04.0","359","05.1","06.0","N/A","1001.4","2.49","0.46","0.69","0.52","13.48"
"08/11/2019","04:30","04.2","345","04.9","06.0","N/A","1001.6","2.52","0.50","0.50","0.49","13.48"
"08/11/2019","04:35","04.8","336","05.4","06.0","N/A","1001.6","2.54","0.32","0.55","0.49","13.48"
"08/11/2019","04:40","04.6","341","05.4","05.8","N/A","1001.8","2.59","0.51","0.51","0.49","13.48"
"08/11/2019","04:45","05.0","347","05.8","05.8","N/A","1001.8","2.62","0.52","0.52","0.46","13.48"
"08/11/2019","04:50","04.9","000","05.6","05.8","N/A","1001.8","2.66","0.47","0.47","0.46","13.48"
"08/11/2019","04:55","05.0","356","05.8","05.9","N/A","1001.8","2.69","0.43","0.43","0.46","13.48"
"08/11/2019","05:00","05.4","352","06.3","06.1","N/A","1002.1","2.73","0.49","0.49","0.49","13.48"
"08/11/2019","05:05","05.2","359","06.9","06.2","N/A","1002.1","2.78","0.38","0.46","0.49","13.48"
"08/11/2019","05:10","04.7","354","05.6","06.1","N/A","1002.1","2.82","0.44","0.44","0.49","13.48"
"08/11/2019","05:15","04.3","006","05.2","06.0","N/A","1002.2","2.87","0.43","0.43","0.44","13.48"
"08/11/2019","05:20","04.4","015","05.0","05.9","N/A","1002.1","2.91","0.51","0.51","0.44","13.48"
"08/11/2019","05:25","05.6","001","06.0","06.0","N/A","1002.4","2.94","0.63","0.67","0.44","13.48"
"08/11/2019","05:30","06.8","355","07.5","05.6","N/A","1002.6","3.01","0.55","0.55","0.45","13.48"
"08/11/2019","05:35","06.1","351","06.6","05.6","N/A","1002.6","3.06","0.52","0.52","0.45","13.48"
"08/11/2019","05:40","05.8","355","06.3","05.9","N/A","1002.7","3.10","0.62","0.62","0.45","13.48"
"08/11/2019","05:45","04.8","357","05.4","05.8","N/A","1002.6","3.17","0.70","0.71","0.49","13.48"
"08/11/2019","05:50","06.1","342","06.6","05.8","N/A","1002.7","3.20","0.57","0.76","0.49","13.48"
"08/11/2019","05:55","05.3","341","06.0","05.4","N/A","1002.9","3.26","0.50","0.50","0.49","13.48"
"08/11/2019","06:00","05.4","337","06.4","05.5","N/A","1003.1","3.30","0.59","0.60","0.48","15.06"
"08/11/2019","06:05","04.8","346","05.8","05.5","N/A","1003.1","3.35","0.50","0.55","0.48","15.06"
"08/11/2019","06:10","04.0","350","05.2","05.7","N/A","1003.2","3.40","0.30","0.36","0.48","15.06"
"08/11/2019","06:15","06.4","352","06.9","06.0","N/A","1003.4","3.45","0.64","0.64","0.50","17.07"
"08/11/2019","06:20","05.5","004","06.4","06.1","N/A","1003.4","3.52","0.38","0.45","0.50","17.07"
"08/11/2019","06:25","07.6","344","08.3","05.9","N/A","1003.4","3.56","0.52","0.52","0.50","17.07"
"08/11/2019","06:30","07.6","339","08.5","06.2","N/A","1003.4","3.62","0.39","0.79","0.45","15.06"
"08/11/2019","06:35","07.4","338","08.3","05.7","N/A","1003.5","3.65","0.40","0.40","0.45","15.06"
"08/11/2019","06:40","05.5","350","06.4","05.8","N/A","1003.5","3.72","0.43","0.43","0.45","15.06"
"08/11/2019","06:45","05.9","350","07.1","05.7","N/A","1003.5","3.75","0.63","0.63","0.53","13.48"
"08/11/2019","06:50","05.4","352","06.1","05.6","N/A","1003.7","3.80","0.45","0.58","0.53","13.48"
"08/11/2019","06:55","05.2","346","06.4","05.4","N/A","1003.7","3.84","0.35","0.62","0.53","13.48"
"08/11/2019","07:00","05.3","337","06.4","05.4","N/A","1003.9","3.88","0.37","0.68","0.51","13.48"
"08/11/2019","07:05","05.6","334","06.3","05.4","N/A","1003.9","3.93","0.59","0.59","0.51","13.48"
"08/11/2019","07:10","06.0","350","07.0","05.7","N/A","1004.0","3.98","0.38","0.41","0.51","13.48"
"08/11/2019","07:15","06.2","356","07.1","05.7","N/A","1004.2","4.03","0.45","0.46","0.46","15.06"
"08/11/2019","07:20","06.5","358","07.5","05.9","N/A","1004.4","4.06","0.57","0.57","0.46","15.06"
"08/11/2019","07:25","06.8","005","08.5","06.1","N/A","1004.5","4.11","0.34","0.54","0.46","15.06"
"08/11/2019","07:30","07.7","014","08.5","06.3","N/A","1004.4","4.16","0.62","0.62","0.60","15.06"
"08/11/2019","07:35","07.4","344","08.1","06.2","N/A","1004.7","4.19","0.58","0.58","0.60","15.06"
"08/11/2019","07:40","05.8","319","06.8","05.9","N/A","1004.5","4.22","0.78","0.78","0.60","15.06"
"08/11/2019","07:45","06.2","327","06.8","05.8","N/A","1004.9","4.25","0.50","0.60","0.61","13.48"
"08/11/2019","07:50","05.6","334","06.2","05.8","N/A","1004.9","4.29","0.43","0.51","0.61","13.48"
"08/11/2019","07:55","05.1","353","06.0","05.8","N/A","1004.9","4.31","0.73","0.73","0.61","13.48"
"08/11/2019","08:00","05.1","349","06.3","05.9","N/A","1004.9","4.33","0.54","0.63","0.61","13.48"
"08/11/2019","08:05","05.7","345","06.8","06.0","N/A","1004.9","4.33","0.44","0.55","0.61","13.48"
"08/11/2019","08:10","04.6","003","05.7","06.0","N/A","1006.0","4.36","0.53","0.62","0.61","13.48"
"08/11/2019","08:15","05.1","350","06.0","06.3","N/A","1005.2","4.36","0.52","0.59","0.61","15.06"
"08/11/2019","08:20","08.0","323","08.9","06.5","N/A","1005.2","4.40","0.94","0.94","0.61","15.06"
"08/11/2019","08:25","09.5","329","10.3","05.9","N/A","1005.3","4.38","0.48","0.48","0.61","15.06"
"08/11/2019","08:30","10.6","320","11.6","05.8","N/A","1005.5","4.40","0.72","0.73","0.58","15.06"
"08/11/2019","08:35","10.2","325","11.2","06.0","N/A","1005.5","4.39","0.56","0.65","0.58","15.06"
"08/11/2019","08:40","08.5","335","09.4","06.1","N/A","1005.6","4.41","0.74","0.74","0.58","15.06"
"08/11/2019","08:45","08.1","325","09.2","06.5","N/A","1005.6","4.41","0.57","0.58","0.64","17.07"
"08/11/2019","08:50","07.9","331","09.0","06.5","N/A","1005.5","4.38","0.56","0.72","0.64","17.07"
"08/11/2019","08:55","04.7","334","06.0","06.9","N/A","1005.8","4.40","0.59","0.59","0.64","17.07"
"08/11/2019","09:00","05.3","323","06.8","06.8","N/A","1005.5","4.36","0.37","0.61","0.62","15.06"
"08/11/2019","09:05","05.2","340","06.2","06.8","N/A","1005.8","4.34","0.59","0.59","0.62","15.06"
"08/11/2019","09:10","06.6","352","07.7","06.8","N/A","1005.5","4.36","0.57","0.57","0.62","15.06"
"08/11/2019","09:15","05.8","359","07.1","06.7","N/A","1005.5","4.33","0.74","0.75","0.59","17.07"
"08/11/2019","09:20","04.7","003","06.0","06.8","N/A","1005.6","4.31","0.56","0.56","0.59","17.07"
"08/11/2019","09:25","05.5","038","06.9","06.9","N/A","1005.6","4.29","0.62","0.81","0.59","17.07"
"08/11/2019","09:30","05.9","040","06.4","06.9","N/A","1005.8","4.30","0.45","0.71","0.63","15.06"
"08/11/2019","09:35","06.5","041","08.1","06.9","N/A","1005.9","4.26","0.70","0.70","0.63","15.06"
"08/11/2019","09:40","07.9","030","09.0","07.0","N/A","1005.8","4.25","0.72","0.73","0.63","15.06"
"08/11/2019","09:45","07.7","015","08.5","07.0","N/A","1005.9","4.24","0.73","0.73","0.58","15.06"
"08/11/2019","09:50","07.4","004","08.0","07.2","N/A","1005.9","4.19","0.61","0.64","0.58","15.06"
"08/11/2019","09:55","07.9","360","09.1","07.1","N/A","1006.3","4.18","0.58","0.58","0.58","15.06"
"08/11/2019","10:00","07.8","333","09.0","07.2","N/A","1006.3","4.15","0.52","0.52","0.56","15.06"
"08/11/2019","10:05","06.5","349","07.6","07.2","N/A","1006.3","4.13","0.72","0.81","0.56","15.06"
"08/11/2019","10:10","07.8","327","08.9","07.2","N/A","1006.4","4.09","0.47","0.47","0.56","15.06"
"08/11/2019","10:15","06.8","325","07.5","07.3","N/A","1006.2","4.05","0.68","0.83","0.63","13.48"
"08/11/2019","10:20","07.3","328","08.1","07.3","N/A","1006.4","4.03","0.47","0.56","0.63","13.48"
"08/11/2019","10:25","07.2","327","08.2","07.3","N/A","1006.3","3.95","0.54","0.70","0.63","13.48"
"08/11/2019","10:30","08.5","320","09.4","07.4","N/A","1006.3","3.93","0.65","0.66","0.60","15.06"
"08/11/2019","10:35","08.3","323","09.1","07.2","N/A","1006.5","3.90","0.57","0.58","0.60","15.06"
"08/11/2019","10:40","09.0","320","10.6","07.0","N/A","1006.6","3.86","0.52","0.53","0.60","15.06"
"08/11/2019","10:45","07.3","333","07.9","07.0","N/A","1006.8","3.79","0.34","0.49","0.56","15.06"
"08/11/2019","10:50","09.3","331","10.3","07.2","N/A","1006.8","3.75","0.83","0.84","0.56","15.06"
"08/11/2019","10:55","13.4","346","14.6","06.8","N/A","1006.8","3.70","0.42","0.44","0.56","15.06"
"08/11/2019","11:00","12.3","350","13.2","06.5","N/A","1006.9","3.62","0.55","0.63","0.64","13.48"
"08/11/2019","11:05","11.6","353","12.9","06.4","N/A","1006.9","3.56","0.49","0.58","0.64","13.48"
"08/11/2019","11:10","12.1","358","13.0","06.4","N/A","1006.9","3.49","0.87","0.88","0.64","13.48"
"08/11/2019","11:15","10.1","353","11.3","06.3","N/A","1006.7","3.43","0.45","0.60","0.67","17.07"
"08/11/2019","11:20","11.0","005","12.0","06.4","N/A","1006.9","3.35","0.72","0.73","0.67","17.07"
"08/11/2019","11:25","10.5","357","12.3","06.6","N/A","1006.9","3.30","0.38","0.50","0.67","17.07"
"08/11/2019","11:30","11.2","015","12.6","06.6","N/A","1007.2","3.22","0.38","0.67","0.59","17.07"
"08/11/2019","11:35","11.2","006","12.1","06.7","N/A","1006.9","3.16","0.53","0.53","0.59","17.07"
"08/11/2019","11:40","11.0","012","11.5","06.8","N/A","1006.9","3.09","0.65","0.65","0.59","17.07"
"08/11/2019","11:45","11.5","015","12.8","06.9","N/A","1007.1","3.01","0.50","0.51","0.57","15.06"
"08/11/2019","11:50","10.6","008","11.5","07.1","N/A","1007.1","2.93","0.43","0.59","0.57","15.06"
"08/11/2019","11:55","10.6","006","11.7","07.2","N/A","1007.1","2.88","0.46","0.46","0.57","15.06"
"08/11/2019","12:00","11.2","003","12.0","07.3","N/A","1007.1","2.80","0.39","0.60","0.55","15.06"
"08/11/2019","12:05","11.7","356","13.1","07.4","N/A","1007.1","2.72","0.43","0.43","0.55","15.06"
"08/11/2019","12:10","10.9","338","12.1","07.7","N/A","1007.2","2.66","0.37","0.53","0.55","15.06"
"08/11/2019","12:15","10.8","343","11.7","07.4","N/A","1007.2","2.60","0.58","0.58","0.51","13.48"
"08/11/2019","12:20","09.9","350","11.0","07.5","N/A","1007.2","2.53","0.66","0.67","0.51","13.48"
"08/11/2019","12:25","09.7","348","12.2","07.6","N/A","1007.4","2.49","0.47","0.51","0.51","13.48"
"08/11/2019","12:30","13.3","343","14.7","07.6","N/A","1007.5","2.40","0.46","0.70","0.59","17.07"
"08/11/2019","12:35","14.3","347","15.5","07.6","N/A","1007.4","2.35","0.61","0.61","0.59","17.07"
"08/11/2019","12:40","16.3","352","18.0","07.8","N/A","1007.5","2.30","0.53","0.54","0.59","17.07"
"08/11/2019","12:45","17.8","358","20.0","07.7","N/A","1007.5","2.24","0.41","0.56","0.51","12.19"
"08/11/2019","12:50","15.1","352","17.3","07.8","N/A","1007.7","2.18","0.33","0.44","0.51","12.19"
"08/11/2019","12:55","11.5","351","13.3","07.8","N/A","1007.9","2.12","0.42","0.42","0.51","12.19"
"08/11/2019","13:00","12.7","002","15.2","07.9","N/A","1007.7","2.07","0.43","0.43","0.44","12.19"
"08/11/2019","13:05","14.8","004","17.7","07.9","N/A","1007.7","2.02","0.31","0.36","0.44","12.19"
"08/11/2019","13:10","17.0","002","18.4","08.0","N/A","1007.7","1.98","0.31","0.47","0.44","12.19"
"08/11/2019","13:15","18.1","016","20.2","08.1","N/A","1007.7","1.94","0.38","0.42","0.40","15.06"
"08/11/2019","13:20","18.7","014","19.9","08.1","N/A","1007.7","1.92","0.28","0.37","0.40","15.06"
"08/11/2019","13:25","17.5","016","20.4","08.0","N/A","1007.9","1.88","0.47","0.47","0.40","15.06"
"08/11/2019","13:30","16.3","011","18.3","08.1","N/A","1007.9","1.84","0.41","0.41","0.37","17.07"
"08/11/2019","13:35","16.1","013","17.4","08.2","N/A","1008.0","1.80","0.35","0.36","0.37","17.07"
"08/11/2019","13:40","17.0","012","18.9","08.3","N/A","1008.0","1.78","0.24","0.35","0.37","17.07"
"08/11/2019","13:45","13.2","006","14.5","08.5","N/A","1008.2","1.77","0.39","0.39","0.34","15.06"
"08/11/2019","13:50","13.4","008","14.5","08.4","N/A","1008.2","1.74","0.43","0.43","0.34","15.06"
"08/11/2019","13:55","13.4","357","14.6","08.4","N/A","1008.4","1.74","0.24","0.25","0.34","15.06"
"08/11/2019","14:00","14.2","012","16.6","08.3","N/A","1008.4","1.72","0.26","0.27","0.31","15.06"
"08/11/2019","14:05","13.9","008","15.8","08.4","N/A","1008.5","1.71","0.38","0.38","0.31","15.06"
"08/11/2019","14:10","14.8","012","16.4","08.5","N/A","1008.4","1.70","0.36","0.36","0.31","15.06"
"08/11/2019","14:15","14.9","004","17.2","08.5","N/A","1008.4","1.71","0.18","0.23","0.30","13.48"
"08/11/2019","14:20","16.3","006","17.7","08.6","N/A","1008.4","1.72","0.31","0.31","0.30","13.48"
"08/11/2019","14:25","16.0","359","18.7","08.7","N/A","1008.4","1.72","0.36","0.36","0.30","13.48"
"08/11/2019","14:30","15.9","016","16.6","08.6","N/A","1008.5","1.72","0.44","0.44","0.29","15.06"
"08/11/2019","14:35","15.8","005","17.2","08.6","N/A","1008.5","1.73","0.38","0.38","0.29","15.06"
"08/11/2019","14:40","15.0","009","17.1","08.6","N/A","1008.5","1.73","0.29","0.30","0.29","15.06"
"08/11/2019","14:45","14.5","004","16.0","08.7","N/A","1008.7","1.76","0.38","0.38","0.36","15.06"
"08/11/2019","14:50","14.2","013","16.0","08.8","N/A","1008.7","1.78","0.32","0.32","0.36","15.06"
"08/11/2019","14:55","12.8","004","14.2","08.9","N/A","1009.0","1.79","0.36","0.48","0.36","15.06"
"08/11/2019","15:00","11.9","006","13.1","08.9","N/A","1008.8","1.84","0.45","0.45","0.35","15.06"
"08/11/2019","15:05","16.9","350","18.4","08.8","N/A","1008.8","1.87","0.26","0.26","0.35","15.06"
"08/11/2019","15:10","14.6","346","16.7","08.8","N/A","1009.2","1.89","0.26","0.26","0.35","15.06"
"08/11/2019","15:15","14.6","349","16.8","08.8","N/A","1009.2","1.91","0.30","0.31","0.27","13.48"
"08/11/2019","15:20","14.5","352","16.0","08.9","N/A","1009.0","1.93","0.31","0.31","0.27","13.48"
"08/11/2019","15:25","12.6","346","13.8","08.8","N/A","1009.3","1.95","0.20","0.41","0.27","13.48"
"08/11/2019","15:30","11.2","353","13.5","08.9","N/A","1009.5","1.98","0.13","0.24","0.29","13.48"
"08/11/2019","15:35","12.4","347","13.6","08.9","N/A","1009.5","2.00","0.23","0.35","0.29","13.48"
"08/11/2019","15:40","11.1","350","12.2","09.0","N/A","1009.6","2.03","0.19","0.32","0.29","13.48"
"08/11/2019","15:45","13.1","351","14.3","08.9","N/A","1009.5","2.05","0.21","0.21","0.28","11.13"
"08/11/2019","15:50","12.6","352","14.0","08.9","N/A","1009.6","2.08","0.18","0.24","0.28","11.13"
"08/11/2019","15:55","12.0","350","12.8","09.0","N/A","1009.6","2.10","0.29","0.29","0.28","11.13"
"08/11/2019","16:00","11.7","349","12.8","08.8","N/A","1009.6","2.13","0.28","0.28","0.28","15.06"
"08/11/2019","16:05","11.9","341","13.2","08.9","N/A","1009.8","2.14","0.33","0.35","0.28","15.06"
"08/11/2019","16:10","11.4","341","13.0","09.0","N/A","1010.0","2.16","0.24","0.30","0.28","15.06"
"08/11/2019","16:15","10.4","342","11.9","09.0","N/A","1010.1","2.18","0.36","0.36","0.30","13.48"
"08/11/2019","16:20","10.0","339","10.9","09.0","N/A","1010.1","2.19","0.32","0.33","0.30","13.48"
"08/11/2019","16:25","12.0","335","13.3","09.1","N/A","1010.1","2.22","0.24","0.24","0.30","13.48"
"08/11/2019","16:30","12.6","333","14.0","09.0","N/A","1010.1","2.23","0.17","0.26","0.26","13.48"
"08/11/2019","16:35","10.6","333","13.3","09.2","N/A","1010.1","2.26","0.43","0.43","0.26","13.48"
"08/11/2019","16:40","11.5","341","12.2","09.0","N/A","1010.4","2.29","0.22","0.25","0.26","13.48"
"08/11/2019","16:45","11.8","337","12.8","08.9","N/A","1010.3","2.31","0.31","0.31","0.26","12.19"
"08/11/2019","16:50","09.5","331","10.3","08.9","N/A","1010.6","2.33","0.17","0.29","0.26","12.19"
"08/11/2019","16:55","08.6","326","09.9","08.9","N/A","1010.6","2.37","0.33","0.33","0.26","12.19"
"08/11/2019","17:00","08.9","319","10.2","08.8","N/A","1010.4","2.39","0.24","0.24","0.28","13.48"
"08/11/2019","17:05","09.5","324","11.6","08.7","N/A","1010.6","2.41","0.23","0.43","0.28","13.48"
"08/11/2019","17:10","09.2","332","10.3","08.6","N/A","1010.6","2.44","0.28","0.28","0.28","13.48"
"08/11/2019","17:15","09.9","327","10.9","08.7","N/A","1010.8","2.47","0.35","0.36","0.26","15.06"
"08/11/2019","17:20","11.1","334","12.1","08.5","N/A","1010.6","2.51","0.28","0.34","0.26","15.06"
"08/11/2019","17:25","09.4","332","11.2","08.5","N/A","1010.6","2.56","0.25","0.25","0.26","15.06"
"08/11/2019","17:30","08.8","336","09.5","08.6","N/A","1010.8","2.59","0.22","0.27","0.29","13.48"
"08/11/2019","17:35","09.6","327","10.8","08.6","N/A","1010.9","2.64","0.22","0.22","0.29","13.48"
"08/11/2019","17:40","10.1","319","11.3","08.7","N/A","1010.9","2.68","0.22","0.22","0.29","13.48"
"08/11/2019","17:45","09.1","315","10.1","08.5","N/A","1011.2","2.73","0.29","0.29","0.29","13.48"
"08/11/2019","17:50","09.4","318","10.4","08.5","N/A","1011.1","2.78","0.29","0.29","0.29","13.48"
"08/11/2019","17:55","09.0","320","10.3","08.5","N/A","1011.4","2.83","0.33","0.34","0.29","13.48"
"08/11/2019","18:00","09.6","314","11.5","08.4","N/A","1011.4","2.88","0.44","0.44","0.33","11.13"
"08/11/2019","18:05","11.6","313","12.8","08.3","N/A","1011.4","2.93","0.48","0.58","0.33","11.13"
"08/11/2019","18:10","10.0","310","11.2","08.4","N/A","1011.6","2.99","0.20","0.20","0.33","11.13"
"08/11/2019","18:15","10.9","298","12.3","08.3","N/A","1011.4","3.03","0.36","0.36","0.37","13.48"
"08/11/2019","18:20","10.9","304","12.0","08.2","N/A","1011.4","3.09","0.25","0.37","0.37","13.48"
"08/11/2019","18:25","11.3","313","12.9","08.4","N/A","1011.4","3.14","0.27","0.51","0.37","13.48"
"08/11/2019","18:30","11.3","312","12.4","08.2","N/A","1011.4","3.19","0.36","0.37","0.35","13.48"
"08/11/2019","18:35","11.8","310","13.9","08.1","N/A","1011.6","3.25","0.31","0.31","0.35","13.48"
"08/11/2019","18:40","11.2","310","12.1","08.1","N/A","1011.6","3.30","0.32","0.35","0.35","13.48"
"08/11/2019","18:45","09.4","307","10.7","08.0","N/A","1011.4","3.34","0.26","0.38","0.38","15.06"
"08/11/2019","18:50","09.3","306","10.6","08.0","N/A","1011.6","3.40","0.19","0.28","0.38","15.06"
"08/11/2019","18:55","10.7","308","11.4","08.1","N/A","1011.4","3.45","0.28","0.38","0.38","15.06"
"08/11/2019","19:00","11.7","315","13.0","08.0","N/A","1011.6","3.50","0.27","0.41","0.34","10.24"
"08/11/2019","19:05","12.8","306","14.4","08.0","N/A","1011.7","3.57","0.24","0.25","0.34","10.24"
"08/11/2019","19:10","13.4","311","14.7","07.9","N/A","1011.7","3.59","0.36","0.36","0.34","10.24"
"08/11/2019","19:15","12.8","312","14.2","07.9","N/A","1011.7","3.64","0.21","0.32","0.34","15.06"
"08/11/2019","19:20","11.8","314","12.7","07.9","N/A","1011.7","3.69","0.29","0.31","0.34","15.06"
"08/11/2019","19:25","11.4","316","13.6","07.8","N/A","1011.6","3.75","0.33","0.49","0.34","15.06"
"08/11/2019","19:30","08.9","325","09.9","07.8","N/A","1011.7","3.79","0.34","0.39","0.41","13.48"
"08/11/2019","19:35","09.8","329","11.3","07.7","N/A","1011.9","3.84","0.29","0.29","0.41","13.48"
"08/11/2019","19:40","10.4","322","13.2","07.6","N/A","1011.9","3.88","0.27","0.27","0.41","13.48"
"08/11/2019","19:45","09.6","314","11.1","07.6","N/A","1012.1","3.91","0.36","0.45","0.36","13.48"
"08/11/2019","19:50","10.9","326","13.4","07.6","N/A","1011.7","3.94","0.43","0.43","0.36","13.48"
"08/11/2019","19:55","08.3","327","09.3","07.6","N/A","1012.1","3.98","0.26","0.39","0.36","13.48"
"08/11/2019","20:00","09.2","337","10.3","07.5","N/A","1011.9","4.03","0.29","0.29","0.35","15.06"
"08/11/2019","20:05","08.2","336","09.1","07.4","N/A","1011.9","4.04","0.43","0.43","0.35","15.06"
"08/11/2019","20:10","07.4","341","08.3","07.3","N/A","1011.9","4.08","0.38","0.38","0.35","15.06"
"08/11/2019","20:15","08.5","338","10.0","07.1","N/A","1012.1","4.11","0.37","0.48","0.37","15.06"
"08/11/2019","20:20","08.9","342","09.9","07.1","N/A","1012.1","4.13","0.34","0.34","0.37","15.06"
"08/11/2019","20:25","10.4","334","12.4","07.0","N/A","1012.0","4.15","0.21","0.26","0.37","15.06"
"08/11/2019","20:30","12.2","330","13.6","07.1","N/A","1012.0","4.16","0.27","0.43","0.34","12.19"
"08/11/2019","20:35","12.0","333","13.2","07.2","N/A","1012.3","4.18","0.29","0.46","0.34","12.19"
